rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C28H20O11	[M + Na]+	C28H20O11	0.9381909547738694	53.77501778650507	48.79990396113305	4.975113825372021	33	0.7488584474885844	1.9652482280619596	4.108064673397073	5.541853130485292	
2	C30H20O12	[M - H2O + H]+	C30H18O11	0.05728643216080403	55.40096509791364	49.33639640818873	6.064568689724904	34	0.7488584474885844	1.4587558867721155	3.9647195049696333	-32444.83126789518	
2	C30H18O11	[M + H]+	C30H18O11	0.05728643216080403	55.40096509791364	49.33639640818873	6.064568689724904	33	0.7488584474885844	1.4587558867721155	3.9647195049696333	1.2080052640445655	
3	C25H20N2O14	[M - H2O + H]+	C25H18N2O13	0.004522613065326635	52.58184528025995	49.15590911820692	3.4259361620530266	39	0.8014720915968104	2.2473669733029262	4.130147041606646	-32437.58426419283	
3	C25H18N2O13	[M + H]+	C25H18N2O13	0.004522613065326635	52.58184528025995	49.15590911820692	3.4259361620530266	38	0.8014720915968104	2.2473669733029262	4.130147041606646	8.45500896660313	
4	C23H24O17	[M - H2O + H]+	C23H22O16	0.0	50.70012454607481	48.643164431212384	2.0569601148624237	36	0.780583384447625	1.113332476783611	3.9647195049696333	-32455.411890418094	
4	C23H22O16	[M + H]+	C23H22O16	0.0	50.70012454607481	48.643164431212384	2.0569601148624237	35	0.780583384447625	1.113332476783611	3.9647195049696333	-9.372617258866129	
5	C28H16N3O10	[M + H]+	C28H16N3O10	0.0	47.50333794264723	41.98857926762539	5.514758675021841	29	0.7074217951339193	2.529485718543893	3.5200211750521686	3.6268510116321173	
5	C28H18N3O11	[M - H2O + H]+	C28H16N3O10	0.0	47.50333794264723	41.98857926762539	5.514758675021841	30	0.7074217951339193	2.529485718543893	3.5200211750521686	-32442.412422147594	
6	C36H14N2O5	[M + H]+	C36H14N2O5	0.0	45.9797673692339	44.78939368613103	1.1903736831028673	28	0.7003680228992024	2.2473669733029262	3.918786536292398	-8.448310645692652	
6	C36H16N2O6	[M - H2O + H]+	C36H14N2O5	0.0	45.9797673692339	44.78939368613103	1.1903736831028673	29	0.7003680228992024	2.2473669733029262	3.918786536292398	-32454.48758380492	
7	C34H16N2O5	[M + Na]+	C34H16N2O5	0.0	45.89150802691486	41.85590241507903	4.035605611835831	37	0.7840591562734274	1.9652482280619596	4.085730082388245	-4.114462779251926	
8	C21H24O16	[M + Na]+	C21H24O16	0.0	43.61228794045908	41.94663703480638	1.6656509056527053	31	0.7261296258433858	2.5964933655259124	3.5267516612122125	-5.038769392630209	
9	C33H16NO8	[M + H]+	C33H16NO8	0.0	43.45621995266447	38.75696962572955	4.699250326934919	33	0.7488584474885844	1.4587558867721155	3.9647195049696333	-3.62015269072164	
9	C33H18NO9	[M - H2O + H]+	C33H16NO8	0.0	43.45621995266447	38.75696962572955	4.699250326934919	34	0.7488584474885844	1.4587558867721155	3.9647195049696333	-32449.65942584995	
10	C21H20N3O15	[M + H]+	C21H20N3O15	0.0	42.67271302402941	40.5561555893443	2.11655743468511	29	0.7074217951339193	1.9652482280619596	3.5200211750521686	-6.9537715114833825	
10	C21H22N3O16	[M - H2O + H]+	C21H20N3O15	0.0	42.67271302402941	40.5561555893443	2.11655743468511	30	0.7074217951339193	1.9652482280619596	3.5200211750521686	-32452.99304467071	
