rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C18H26N3O4	[M + H]+	C18H26N3O4	0.6608040201005024	124.79964334212352	121.98674653321703	2.812896808906488	31	0.6398058252427187	-1.1107911700242823	6.620726704089462	0.6806938843274308	
1	C18H30N3O6	[M - H4O2 + H]+	C18H26N3O4	0.6608040201005024	124.79964334212352	121.98674653321703	2.812896808906488	32	0.6398058252427187	-1.1107911700242823	6.620726704089462	-103152.65638824773	
1	C18H28N3O5	[M - H2O + H]+	C18H26N3O4	0.6608040201005024	124.79964334212352	121.98674653321703	2.812896808906488	32	0.6398058252427187	-1.1107911700242823	6.620726704089462	-51575.98784718162	
2	C16H28N3O4	[M + Na]+	C16H28N3O4	0.3040201005025126	124.56641125965552	124.43913132445677	0.12727993519875103	34	0.6384034519956848	1.411989782268457	6.404915644754294	7.569837826603538	
3	C18H30O5	[M + Na]+	C18H30O5	0.0135678391959799	120.07022209441517	117.99268842290357	2.077533671511606	25	0.5389428263214673	-0.25000668190919656	5.563558903269445	3.7248074882494095	
4	C21H28NO2	[M + Na]+	C21H28NO2	0.01105527638190955	120.86173100368606	117.62027976965459	3.2414512340314743	27	0.5628910463861921	-0.25000668190919656	6.620726704089462	-3.9500985429915483	
5	C15H30N2O8	[M - H2O + H]+	C15H28N2O7	0.01055276381909548	120.2347250518785	120.2347250518785	0.0	32	0.6107874865156419	0.6645826260081527	7.487894321958841	-51568.31294115054	
5	C15H32N2O9	[M - H4O2 + H]+	C15H28N2O7	0.01055276381909548	120.2347250518785	120.2347250518785	0.0	32	0.6107874865156419	0.6645826260081527	7.487894321958841	-103144.9814822165	
5	C15H28N2O7	[M + H]+	C15H28N2O7	0.01055276381909548	120.2347250518785	120.2347250518785	0.0	31	0.6107874865156419	0.6645826260081527	7.487894321958841	8.355599915568389	
6	C20H28O5	[M + H]+	C20H28O5	0.0	107.24085202518096	103.94204492045651	3.298807104724443	22	0.45814455231930973	-0.8095485538165655	6.835713006646753	-3.164336454026698	
6	C20H32O7	[M - H4O2 + H]+	C20H28O5	0.0	107.24085202518096	103.94204492045651	3.298807104724443	23	0.45814455231930973	-0.8095485538165655	6.835713006646753	-103156.50141858611	
6	C20H30O6	[M - H2O + H]+	C20H28O5	0.0	107.24085202518096	103.94204492045651	3.298807104724443	23	0.45814455231930973	-0.8095485538165655	6.835713006646753	-51579.83287752014	
