rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C19H24O2	[M + Na]+	C19H24O2	0.9999999999999999	123.24017255079774	123.24017255079774	0.0	37	0.8225521554399207	0.9552328926975808	4.022964688437453	2.0650258447059637	
2	C21H24O3	[M - H2O + H]+	C21H22O2	0.0	109.74877426541806	109.74877426541806	0.0	38	0.8225521554399207	0.8739768161939232	4.281686530416589	-58640.113103815616	
2	C21H22O2	[M + H]+	C21H22O2	0.0	109.74877426541806	109.74877426541806	0.0	37	0.8225521554399207	0.8739768161939232	4.281686530416589	-5.766818726597018	
3	C16H28O3	[M + K]+	C16H28O3	0.0	104.89314070596647	104.89314070596647	0.0	37	0.8225521554399207	0.9552328926975808	4.022964688437453	1.569699980461609	
4	C16H22N2O4	[M + H]+	C16H22N2O4	0.0	104.44169861766383	104.44169861766383	0.0	37	0.8225521554399207	0.9552328926975808	4.281686530416589	7.329489301503271	
4	C16H24N2O5	[M - H2O + H]+	C16H22N2O4	0.0	104.44169861766383	104.44169861766383	0.0	38	0.8225521554399207	0.9552328926975808	4.281686530416589	-58627.01679578752	
5	C16H28O2S	[M + Na]+	C16H28O2S	0.0	102.00429890664758	102.00429890664758	0.0	40	0.8454671313314565	0.7557766214193333	4.547622517657237	-8.909859728824008	
6	C19H20N3O	[M + H]+	C19H20N3O	0.0	101.74750706560367	101.74750706560367	0.0	37	0.8225521554399207	0.8739768161939232	4.022964688437453	-1.3956399218673752	
6	C19H22N3O2	[M - H2O + H]+	C19H20N3O	0.0	101.74750706560367	101.74750706560367	0.0	38	0.8225521554399207	0.8739768161939232	4.022964688437453	-58635.74192501108	
7	C17H22N3O	[M + Na]+	C17H22N3O	0.0	93.46852287331302	93.46852287331302	0.0	37	0.8225521554399207	0.9552328926975808	4.281686530416589	6.436204649435607	
8	C13H28N2O5S	[M - H2O + H]+	C13H26N2O4S	0.0	89.39592277970173	89.39592277970173	0.0	45	0.8887668878598373	0.20574473478144423	3.747927069734027	-58637.99168136124	
8	C13H26N2O4S	[M + H]+	C13H26N2O4S	0.0	89.39592277970173	89.39592277970173	0.0	44	0.8887668878598373	0.20574473478144423	3.747927069734027	-3.645396272211759	
9	C14H26N3OS	[M + Na]+	C14H26N3OS	0.0	79.05253613393079	79.05253613393079	0.0	43	0.8825607485558797	-0.22608695708185497	3.8992363640142016	-4.538680924279423	
10	C14H26N3O2	[M + K]+	C14H26N3O2	0.0	77.4555175949269	77.4555175949269	0.0	30	0.7504654604477975	1.120992003347634	3.003517850749038	5.940878785191251	
