rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C34H70O9	[M + Na]+	C34H70O9	0.9321608040201006	49.91487003096216	49.91487003096216	0.0	31	0.5902260386412425	1.8520433538335674	4.767971143607084	1.8928249173166733	
2	C40H66N2O3	[M + Na]+	C40H66N2O3	0.029648241206030157	47.28283550594268	47.28283550594268	0.0	25	0.49425432504104044	0.0837819311553579	4.767971143607084	-6.411148578551606	
3	C32H68N3O8	[M + Na]+	C32H68N3O8	0.02361809045226131	47.835869929874605	47.835869929874605	0.0	34	0.6409268847076649	2.129825537940839	5.273085840853003	3.972917487435098	
4	C34H72NO6S	[M + Na]+	C34H72NO6S	0.00954773869346734	45.931709893714164	45.931709893714164	0.0	32	0.6559540346003283	-0.32293469444541634	5.273085840853003	-7.481729691198286	
5	C38H70O4S	[M + Na]+	C38H70O4S	0.004020100502512563	46.10433836730737	46.10433836730737	0.0	30	0.557330471019068	0.3972137339867392	5.9810628154436785	5.769090382216683	
6	C33H72N3O3S2	[M + Na]+	C33H72N3O3S2	0.0010050251256281408	43.80537032183779	43.80537032183779	0.0	32	0.6559540346003281	0.8201461587402383	5.273085840853003	2.6266150918423503	
7	C37H68NO6	[M + Na]+	C37H68NO6	0.0	40.39020257405356	40.39020257405356	0.0	31	0.5902260386412423	0.7106455368181205	4.763280202829045	-2.25916183035328	
8	C36H68N3O3S	[M + Na]+	C36H68N3O3S	0.0	37.549300230970616	37.549300230970616	0.0	28	0.5720419244854147	4.257098949420547	6.13560263524334	7.8491829523351075	
9	C44H64NO	[M + Na]+	C44H64NO	0.0	33.87376753754615	33.87376753754615	0.0	19	0.434461421896704	4.767971143607084	5.778200538098922	6.839671495039486	
10	C41H68NOS	[M + Na]+	C41H68NOS	0.0	33.33235248327393	33.33235248327393	0.0	19	0.434461421896704	1.5763220596431329	4.767971143607084	1.6171036343706051	
