rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C18H30O4	[M + Na]+	C18H30O4	0.9984924623115577	50.95354286883956	50.95354286883956	0.0	20	0.7385817307692308	2.7199545648331456	3.890045126885071	3.3092785323338294	
2	C20H32O6	[M - H4O2 + H]+	C20H28O4	0.0010050251256281408	45.227894417021574	45.227894417021574	0.0	17	0.6355168269230769	1.113332476783611	4.340991715956859	-108109.00579121415	
2	C20H28O4	[M + H]+	C20H28O4	0.0010050251256281408	45.227894417021574	45.227894417021574	0.0	16	0.6355168269230769	1.113332476783611	4.340991715956859	-3.910570896999219	
2	C20H30O5	[M - H2O + H]+	C20H28O4	0.0010050251256281408	45.227894417021574	45.227894417021574	0.0	17	0.6355168269230769	1.113332476783611	4.340991715956859	-54056.45818105556	
3	C21H28NO	[M + Na]+	C21H28NO	5.025125628140704E-4	48.66423615126716	48.11561235065506	0.5486238006121011	19	0.7229567307692308	1.9166435208083783	3.7772067465443673	-4.734052597478077	
4	C18H30N3O5	[M - H4O2 + H]+	C18H26N3O3	0.0	40.282466999087426	40.1630509161335	0.1194160829539257	19	0.6868990384615384	2.7199545648331456	5.367992760178484	-108104.97618458568	
4	C18H26N3O3	[M + H]+	C18H26N3O3	0.0	40.282466999087426	40.1630509161335	0.1194160829539257	18	0.6868990384615384	2.7199545648331456	5.367992760178484	0.11903573162026654	
4	C18H28N3O4	[M - H2O + H]+	C18H26N3O3	0.0	40.282466999087426	40.1630509161335	0.1194160829539257	19	0.6868990384615384	2.7199545648331456	5.367992760178484	-54052.428574427126	
5	C23H28NO2	[M - H2O + H]+	C23H26NO	0.0	39.08217779373275	39.08217779373275	0.0	16	0.6198918269230771	0.6675063052014625	4.854492238067671	-54064.501512185554	
5	C23H26NO	[M + H]+	C23H26NO	0.0	39.08217779373275	39.08217779373275	0.0	15	0.6198918269230771	0.6675063052014625	4.854492238067671	-11.953902026811125	
5	C23H30NO3	[M - H4O2 + H]+	C23H26NO	0.0	39.08217779373275	39.08217779373275	0.0	16	0.6198918269230771	0.6675063052014625	4.854492238067671	-108117.04912234412	
