rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C37H44N2O9S3	[M + Na]+	C37H44N2O9S3	0.6708542713567839	46.11518544282989	46.11518544282989	0.0	31	0.6029545160036288	4.6115260121036314	5.939739320991428	-0.9598212427178311	
2	C34H48N2O9S4	[M + Na]+	C34H48N2O9S4	0.2040201005025126	44.951567301647245	44.951567301647245	0.0	31	0.6029545160036288	4.6115260121036314	5.939739320991428	-5.2861655395392875	
3	C30H48N2O14S3	[M + Na]+	C30H48N2O14S3	0.05125628140703518	43.7821041200281	43.7821041200281	0.0	31	0.6029545160036288	4.6115260121036314	7.220605338521812	-8.497240902019369	
4	C31H52N2O9S5	[M + Na]+	C31H52N2O9S5	0.02814070351758794	43.311703346475795	43.311703346475795	0.0	31	0.6029545160036288	4.6115260121036314	7.220605338521812	-9.612509836360744	
5	C40H40N2O9S2	[M + Na]+	C40H40N2O9S2	0.011557788944723618	41.71079160309273	41.71079160309273	0.0	30	0.5876635998444996	4.821928504794359	7.408904632332181	3.3665230538118247	
6	C41H44N2O4S4	[M + Na]+	C41H44N2O4S4	0.005527638190954774	41.78411402630618	41.78411402630618	0.0	30	0.5876635998444996	4.821928504794359	7.408904632332181	2.2512541197622506	
7	C44H40N2O4S3	[M + Na]+	C44H40N2O4S3	0.004020100502512563	40.99346463759578	40.99346463759578	0.0	30	0.5876635998444996	5.826276945945635	7.408904632332181	6.577598416583707	
8	C28H56N2O7S7	[M + Na]+	C28H56N2O7S7	5.025125628140704E-4	39.58222000420057	39.58222000420057	0.0	31	0.6029545160036288	4.688695947078095	7.220605338521812	8.851220982666497	
9	C38H48N2O4S5	[M + Na]+	C38H48N2O4S5	5.025125628140704E-4	38.92922842763385	38.92922842763385	0.0	29	0.5758714526370353	7.220605338521812	7.597203926142551	-2.075090177059206	
10	C30H50N3O9S5	[M + Na]+	C30H50N3O9S5	5.025125628140704E-4	38.49789641904462	38.49789641904462	0.0	31	0.6029545160036288	4.688695947078095	6.569633155617944	6.5270086756390935	
