rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C37H60N2O9	[M - H2O + H]+	C37H58N2O8	0.0	116.48158400707283	116.48158400707283	0.0	36	0.660377358490566	3.307297076450603	6.440594299163397	-27308.029139192542	
1	C37H58N2O8	[M + H]+	C37H58N2O8	0.0	116.48158400707283	116.48158400707283	0.0	35	0.660377358490566	3.307297076450603	6.440594299163397	4.316355904083859	
2	C39H62O6S	[M + H]+	C39H62O6S	0.0	115.96460644142917	115.96460644142917	0.0	37	0.6787434765154556	2.093488388682213	6.440594299163397	-6.896197791415001	
2	C39H64O7S	[M - H2O + H]+	C39H62O6S	0.0	115.96460644142917	115.96460644142917	0.0	38	0.6787434765154556	2.093488388682213	6.440594299163397	-27319.241692888216	
3	C34H62N2O8S	[M + H]+	C34H62N2O8S	0.0	115.61171178701332	115.61171178701332	0.0	45	0.8084102769971899	2.15389400218882	5.127907586547496	-0.7958332058777471	
3	C34H64N2O9S	[M - H2O + H]+	C34H62N2O8S	0.0	115.61171178701332	115.61171178701332	0.0	46	0.8084102769971899	2.15389400218882	5.127907586547496	-27313.141328302674	
4	C32H70NO7S3	[M - H2O + H]+	C32H68NO6S3	0.0	114.30285323894242	114.30285323894242	0.0	39	0.7247089522280209	2.296031713293248	5.660040299908644	-27310.394941970375	
4	C32H68NO6S3	[M + H]+	C32H68NO6S3	0.0	114.30285323894242	114.30285323894242	0.0	38	0.7247089522280209	2.296031713293248	5.660040299908644	1.9505531264246643	
5	C40H60O6	[M + Na]+	C40H60O6	0.0	113.27694948053626	113.27694948053626	0.0	31	0.581493376154155	1.032799651094673	4.734720029177955	1.8641268971449383	
6	C35H60N2O8	[M + Na]+	C35H60N2O8	0.0	113.01763256883933	113.01763256883933	0.0	35	0.660377358490566	3.307297076450603	6.906264709779872	7.964491482682192	
7	C30H64N2O14	[M - H2O + H]+	C30H62N2O13	0.0	112.75676811093606	112.75676811093606	0.0	36	0.660377358490566	2.4381694243976764	6.440594299163397	-27316.935669060982	
7	C30H62N2O13	[M + H]+	C30H62N2O13	0.0	112.75676811093606	112.75676811093606	0.0	35	0.660377358490566	2.4381694243976764	6.440594299163397	-4.590173964355206	
8	C32H64N2O8S	[M + Na]+	C32H64N2O8S	0.0	111.93157912631568	111.93157912631568	0.0	38	0.7210959454034525	2.6152098390887577	4.841367361613239	2.8523023725481846	
9	C34H68O7S	[M + K]+	C34H68O7S	0.0	111.70063878188571	111.70063878188571	0.0	37	0.6787434765154556	2.093488388682213	5.127907586547496	-3.478788945595954	
10	C31H68N2O9S2	[M - H2O + H]+	C31H66N2O8S2	0.0	111.1106962411171	111.1106962411171	0.0	46	0.8084102769971899	2.15389400218882	5.96807496085766	-27318.25351741281	
10	C31H66N2O8S2	[M + H]+	C31H66N2O8S2	0.0	111.1106962411171	111.1106962411171	0.0	45	0.8084102769971899	2.15389400218882	5.96807496085766	-5.908022316011754	
