rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C16H23N2O8S	[M + Na]+	C16H23N2O8S	0.8517587939698492	69.95888634891176	69.95888634891176	0.0	33	0.6528433945756783	1.6527838297478037	2.817160211192582	1.6915427001921008	
2	C19H21N3O5S	[M + Na]+	C19H21N3O5S	0.1472361809045226	68.18405254541614	68.18405254541614	0.0	30	0.6019247594050745	0.8926909914318799	3.1286867937265246	-4.598129024808163	
3	C18H23N2O9S	[M - H2O + H]+	C18H21N2O8S	5.025125628140704E-4	63.1238114167869	63.1238114167869	0.0	36	0.6790901137357832	1.7020032781120382	3.9065258155621714	-42271.61355389107	
3	C18H21N2O8S	[M + H]+	C18H21N2O8S	5.025125628140704E-4	63.1238114167869	63.1238114167869	0.0	35	0.6790901137357832	1.7020032781120382	3.9065258155621714	-3.9541881645034005	
4	C15H23NO11S	[M + H]+	C15H23NO11S	5.025125628140704E-4	57.05901777306023	57.05901777306023	0.0	26	0.5345581802274718	2.534769838852524	3.36901119187187	2.3354835604968636	
4	C15H25NO12S	[M - H2O + H]+	C15H23NO11S	5.025125628140704E-4	57.05901777306023	57.05901777306023	0.0	27	0.5345581802274718	2.534769838852524	3.36901119187187	-42265.32388216607	
5	C16H25N3O6S	[M + K]+	C16H25N3O6S	0.0	61.459481765655504	61.459481765655504	0.0	32	0.6195975503062119	-2.2263477897777855	4.823613029293588	-4.955193889332126	
6	C13H27N2O8S2	[M + Na]+	C13H27N2O8S2	0.0	59.55759496470478	59.55759496470478	0.0	34	0.6680664916885392	0.24225156896604125	3.2838149888954478	-6.219907744776548	
7	C17H27N2O3S3	[M + Na]+	C17H27N2O3S3	0.0	56.012476064659346	56.012476064659346	0.0	28	0.5604549431321086	0.7200718507852112	2.7518794376570423	-0.3479147031826146	
8	C16H27NO6S3	[M + H]+	C16H27NO6S3	0.0	55.72517896596243	55.72517896596243	0.0	26	0.5350831146106739	0.36608221685383435	3.032888542686238	0.29602615712214825	
8	C16H29NO7S3	[M - H2O + H]+	C16H27NO6S3	0.0	55.72517896596243	55.72517896596243	0.0	27	0.5350831146106739	0.36608221685383435	3.032888542686238	-42267.36333956944	
9	C19H25NO7S2	[M - H2O + H]+	C19H23NO6S2	0.0	55.49682726373564	55.49682726373564	0.0	27	0.5270341207349083	2.7518794376570423	3.9179604733859743	-42259.451889124604	
9	C19H23NO6S2	[M + H]+	C19H23NO6S2	0.0	55.49682726373564	55.49682726373564	0.0	26	0.5270341207349083	2.7518794376570423	3.9179604733859743	8.207476601957396	
10	C13H25NO11S	[M + Na]+	C13H25NO11S	0.0	55.445375160949524	55.445375160949524	0.0	33	0.6563429571303588	1.3490767391325338	3.2673119930538106	7.981214424925562	
