rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C14H25N2O7S	[M - H2O + H]+	C14H23N2O6S	0.9095477386934674	48.56920634866588	48.56920634866588	0.0	23	0.593446164926179	-4.915920610180496	5.56728111222216	-51738.61557338426	
1	C14H23N2O6S	[M + H]+	C14H23N2O6S	0.9095477386934674	48.56920634866588	48.56920634866588	0.0	22	0.593446164926179	-4.915920610180496	5.56728111222216	-3.976895818266493	
2	C15H23N3O3S	[M + Na]+	C15H23N3O3S	0.0542713567839196	45.70656186896085	45.70656186896085	0.0	23	0.6107310046813103	1.428075430523251	6.619510588690615	-4.76506455619763	
3	C11H27NO10S	[M - H2O + H]+	C11H25NO9S	0.036180904522613064	45.54900882624631	45.54900882624631	0.0	21	0.5531148721642056	-4.453504211009649	5.855161166471479	-51730.91716048508	
3	C11H25NO9S	[M + H]+	C11H25NO9S	0.036180904522613064	45.54900882624631	45.54900882624631	0.0	20	0.5531148721642056	-4.453504211009649	5.855161166471479	3.7215170812479514	
4	C12H25N2O6S	[M + Na]+	C12H25N2O6S	0.0	39.34292159133679	39.34292159133679	0.0	22	0.5884047533309323	3.168724046472969	6.110621010861035	2.9333483433168146	
5	C12H27N3O4S	[M + K]+	C12H27N3O4S	0.0	38.930138093560714	38.930138093560714	0.0	16	0.4386028087864599	-5.610729592904464	6.365517991804747	-5.202103702149963	
6	C17H21N2O7	[M - H2O + H]+	C17H19N2O6	0.0	28.0615464361662	28.0615464361662	0.0	16	0.36874324810947046	0.00778593146315551	8.966853158921719	-51728.93214079471	
6	C17H19N2O6	[M + H]+	C17H19N2O6	0.0	28.0615464361662	28.0615464361662	0.0	15	0.36874324810947046	0.00778593146315551	8.966853158921719	5.706536771279884	
7	C17H25O4S	[M + Na]+	C17H25O4S	0.0	24.989272580986935	24.989272580986935	0.0	12	0.31940943464169946	-0.19137685810223737	5.776702691614395	-8.62187153667654	
8	C15H27N2OS3	[M + H]+	C15H27N2OS3	0.0	24.710635167691535	24.710635167691535	0.0	11	0.3428159884767733	-6.0645827458637145	6.483952498329173	-6.473144568379041	
8	C15H29N2O2S3	[M - H2O + H]+	C15H27N2OS3	0.0	24.710635167691535	24.710635167691535	0.0	12	0.3428159884767733	-6.0645827458637145	6.483952498329173	-51741.11182213437	
9	C18H23N2OS2	[M + H]+	C18H23N2OS2	0.0	23.888386479811103	23.888386479811103	0.0	12	0.33489377025567135	4.8708056713124686	8.702602016260533	3.210288021167336	
9	C18H25N2O2S2	[M - H2O + H]+	C18H23N2OS2	0.0	23.888386479811103	23.888386479811103	0.0	13	0.33489377025567135	4.8708056713124686	8.702602016260533	-51731.42838954499	
10	C20H19N3O4	[M - H2O + H]+	C20H17N3O3	0.0	21.67113385634694	21.67113385634694	0.0	10	0.23406553835073804	0.800360086707946	8.438350873599347	-51736.6305536944	
10	C20H17N3O3	[M + H]+	C20H17N3O3	0.0	21.67113385634694	21.67113385634694	0.0	9	0.23406553835073804	0.800360086707946	8.438350873599347	-1.9918761282345603	
