rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C45H88N2O10S	[M + H]+	C45H88N2O10S	0.37537688442211053	33.754094073039305	33.754094073039305	0.0	29	0.5929256594724222	5.008703119316673	5.47147738814167	5.017566815526008	
1	C45H90N2O11S	[M - H2O + H]+	C45H88N2O10S	0.37537688442211053	33.754094073039305	33.754094073039305	0.0	30	0.5929256594724222	5.008703119316673	5.47147738814167	-21193.171668301173	
2	C48H88N3O8S	[M - H2O + H]+	C48H86N3O7S	0.21105527638190955	33.174914490101095	33.174914490101095	0.0	31	0.6097122302158273	2.873352593992056	5.010576887070016	-21196.32608123646	
2	C48H86N3O7S	[M + H]+	C48H86N3O7S	0.21105527638190955	33.174914490101095	33.174914490101095	0.0	30	0.6097122302158273	2.873352593992056	5.010576887070016	1.8631538801026146	
3	C43H92N3O7S2	[M + Na]+	C43H92N3O7S2	0.03819095477386935	31.335915880396108	31.335915880396108	0.0	29	0.5929256594724222	4.824315677934172	5.47147738814167	0.7268441546194819	
4	C46H88N3O7S	[M + Na]+	C46H88N3O7S	0.016582914572864323	30.58425571233598	30.58425571233598	0.0	30	0.6097122302158273	3.3583002759576126	5.010576887070016	4.694615878147329	
5	C43H92N3O8S	[M + K]+	C43H92N3O8S	0.012562814070351758	30.342078562630473	30.342078562630473	0.0	29	0.5929256594724222	4.824315677934172	5.47147738814167	4.515539755216805	
6	C48H84N2O10	[M + H]+	C48H84N2O10	0.005527638190954774	29.367153732895375	29.367153732895375	0.0	21	0.40437649880095927	6.356230725230852	7.819908139697139	8.985338539187662	
6	C48H86N2O11	[M - H2O + H]+	C48H84N2O10	0.005527638190954774	29.367153732895375	29.367153732895375	0.0	22	0.40437649880095927	6.356230725230852	7.819908139697139	-21189.20389657751	
7	C52H86N2O8	[M - H2O + H]+	C52H84N2O7	0.004522613065326635	29.030688169585787	29.030688169585787	0.0	21	0.3857913669064749	6.1726693252564075	8.399851166215	-21207.16016548923	
7	C52H84N2O7	[M + H]+	C52H84N2O7	0.004522613065326635	29.030688169585787	29.030688169585787	0.0	20	0.3857913669064749	6.1726693252564075	8.399851166215	-8.970930372533115	
8	C43H90N2O10S	[M + Na]+	C43H90N2O10S	0.004020100502512563	29.68364273365806	29.68364273365806	0.0	29	0.5929256594724222	5.47147738814167	6.356230725230852	7.849028813436915	
9	C50H86N2O7	[M + Na]+	C50H86N2O7	0.0025125628140703522	28.28061286606637	28.28061286606637	0.0	18	0.35131894484412474	7.088069432463996	7.140417512422274	-6.139468374622209	
10	C46H88O13	[M + H]+	C46H88O13	5.025125628140704E-4	27.74079351461297	27.74079351461297	0.0	16	0.32793764988009594	-0.5941940727955319	5.776534410718357	-2.662104501686327	
10	C46H90O14	[M - H2O + H]+	C46H88O13	5.025125628140704E-4	27.74079351461297	27.74079351461297	0.0	17	0.32793764988009594	-0.5941940727955319	5.776534410718357	-21200.851339618384	
