rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C20H44N3O4	[M + Na]+	C20H44N3O4	0.9974874371859296	62.28819976631862	62.28819976631862	0.0	39	0.7719345317950089	2.596670233416597	5.4331599283691965	6.324462813298178	
2	C22H44N3O5	[M - H2O + H]+	C22H42N3O4	0.0025125628140703522	55.972548038716475	55.972548038716475	0.0	33	0.5973973705393075	0.9689896030070307	4.937081844988798	-43574.31945304525	
2	C22H42N3O4	[M + H]+	C22H42N3O4	0.0025125628140703522	55.972548038716475	55.972548038716475	0.0	32	0.5973973705393075	0.9689896030070307	4.937081844988798	0.5041327990951026	
3	C25H44NO2	[M + Na]+	C25H44NO2	0.0	46.93313294621635	46.93313294621635	0.0	26	0.5315266970753956	1.697343527861674	4.415816697348936	-3.4082168890671736	
4	C22H46O5	[M + Na]+	C22H46O5	0.0	43.431257788957076	43.431257788957076	0.0	23	0.47008317681781586	2.292931237186487	3.338981409650305	3.0759684181513083	
5	C27H42NO2	[M + H]+	C27H42NO2	0.0	39.15541009755986	39.15541009755986	0.0	20	0.4439227260531257	-1.6136638980479523	5.543221126105289	-9.22854690327025	
5	C27H44NO3	[M - H2O + H]+	C27H42NO2	0.0	39.15541009755986	39.15541009755986	0.0	21	0.4439227260531257	-1.6136638980479523	5.543221126105289	-43584.05213274762	
6	C24H44O5	[M + H]+	C24H44O5	0.0	38.32873888977085	38.32873888977085	0.0	19	0.39616313388784535	2.7647696023161905	4.531848133519045	-2.744361596051766	
6	C24H46O6	[M - H2O + H]+	C24H44O5	0.0	38.32873888977085	38.32873888977085	0.0	20	0.39616313388784535	2.7647696023161905	4.531848133519045	-43577.56794744054	
7	C28H46OS	[M - H2O + H]+	C28H44S	0.0	36.9003998066692	36.9003998066692	0.0	18	0.41574993292192103	2.7647696023161905	4.940996196480154	-43571.5143578942	
7	C28H44S	[M + H]+	C28H44S	0.0	36.9003998066692	36.9003998066692	0.0	17	0.41574993292192103	2.7647696023161905	4.940996196480154	3.309227950153993	
8	C22H48NO3	[M + K]+	C22H48NO3	0.0	35.81481055550839	35.81481055550839	0.0	23	0.4551918433056076	-0.1494933455561018	4.299785261178828	-3.776324295722827	
9	C25H50OS2	[M - H2O + H]+	C25H48S2	0.0	30.144770210526218	30.144770210526218	0.0	19	0.43788569895358187	1.8737985580658816	5.187078062424675	-43579.670476842235	
9	C25H48S2	[M + H]+	C25H48S2	0.0	30.144770210526218	30.144770210526218	0.0	18	0.43788569895358187	1.8737985580658816	5.187078062424675	-4.846890997879925	
10	C26H46S	[M + Na]+	C26H46S	0.0	21.563036624277878	21.563036624277878	0.0	15	0.27273946874161514	-0.4540534991510626	5.442970813696955	9.129557964494595	
