rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C17H22O10	[M + Na]+	C17H22O10	0.0	101.6024603922434	101.6024603922434	0.0	30	0.6077809798270891	3.3450656168774473	4.7196530456584025	1.4460483644312219	
2	C13H26N2O7S2	[M + Na]+	C13H26N2O7S2	0.0	99.11130418691069	99.11130418691069	0.0	40	0.7638328530259366	1.5540656783298967	4.7385171692392625	9.154790388626349	
3	C14H20N2O12	[M + H]+	C14H20N2O12	0.0	96.31696346449507	96.31696346449507	0.0	32	0.6534582132564838	2.809785188951774	6.613574969442017	5.39869585721737	
3	C14H22N2O13	[M - H2O + H]+	C14H20N2O12	0.0	96.31696346449507	96.31696346449507	0.0	33	0.6534582132564838	2.809785188951774	6.613574969442017	-44018.25228561608	
4	C16H24N3O4S2	[M + Na]+	C16H24N3O4S2	0.0	94.91090001116547	94.91090001116547	0.0	41	0.7769452449567722	1.6771374069460676	4.8322528922199	2.6038169738557864	
5	C15H24N2O7S2	[M + H]+	C15H24N2O7S2	0.0	94.47569042001521	94.47569042001521	0.0	39	0.7548991354466855	2.6134311900043237	6.265005263708659	3.2745100786560566	
5	C15H26N2O8S2	[M - H2O + H]+	C15H24N2O7S2	0.0	94.47569042001521	94.47569042001521	0.0	40	0.7548991354466855	2.6134311900043237	6.265005263708659	-44020.376471394775	
6	C18H24N3O5S2	[M - H2O + H]+	C18H22N3O4S2	0.0	89.44572039401746	89.44572039401746	0.0	40	0.7544668587896249	-1.3690904257239345	4.89676588209345	-44026.92744480941	
6	C18H22N3O4S2	[M + H]+	C18H22N3O4S2	0.0	89.44572039401746	89.44572039401746	0.0	39	0.7544668587896249	-1.3690904257239345	4.89676588209345	-3.276463336114507	
7	C12H24N3O9S	[M + Na]+	C12H24N3O9S	0.0	89.37808866374087	89.37808866374087	0.0	38	0.7380403458213256	0.9666469566492155	4.5821970204914475	-3.512125477230414	
8	C18H26O5S2	[M + Na]+	C18H26O5S2	0.0	89.28134211957428	89.28134211957428	0.0	34	0.6739193083573485	3.7810558930565072	5.304591237713948	-0.678137413991148	
9	C14H26O10S	[M + Na]+	C14H26O10S	0.0	89.02987219460525	89.02987219460525	0.0	35	0.686743515850144	1.430993949713726	5.6555399457661935	-6.7940798653552354	
10	C17H20N3O10	[M - H2O + H]+	C17H18N3O9	0.0	88.92603933903371	88.92603933903371	0.0	34	0.6659942363112388	-1.1747617958223506	5.615412285883098	-44024.80325903086	
10	C17H18N3O9	[M + H]+	C17H18N3O9	0.0	88.92603933903371	88.92603933903371	0.0	33	0.6659942363112388	-1.1747617958223506	5.615412285883098	-1.1522775575531934	
11	C13H28N3O5S2	[M + K]+	C13H28N3O5S2	0.0	87.2279883917901	87.2279883917901	0.0	38	0.7367435158501441	-1.0491818604014316	4.995622464147933	2.231918004204692	
