rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C30H60N3O3S3	[M + Na]+	C30H60N3O3S3	0.5829145728643216	63.215454753991764	63.215454753991764	0.0	35	0.6881915107624222	-1.2255769296837957	6.155089047705068	-3.4973279228642107	
2	C29H56N3O8S	[M + Na]+	C29H56N3O8S	0.2130653266331658	62.8405134824539	62.8405134824539	0.0	32	0.6515791591229133	-0.03577773579879168	3.4128616521218786	-2.116530369744756	
3	C30H58N2O6S2	[M + Na]+	C30H58N2O6S2	0.19648241206030154	62.733146108865306	62.733146108865306	0.0	31	0.594246630456649	0.7199358053480837	4.9292343633478755	6.117422899385527	
4	C25H56N3O13	[M + Na]+	C25H56N3O13	0.006030150753768845	59.915428258314165	59.915428258314165	0.0	29	0.586803460068397	-1.322881929391384	5.459476152450012	-6.092114076981397	
5	C29H54N2O11	[M + Na]+	C29H54N2O11	0.0015075376884422112	57.86075044304843	57.86075044304843	0.0	31	0.6310601488634082	2.7273622246690943	8.008505335285207	7.498220452685619	
6	C33H56N3O3S2	[M + Na]+	C33H56N3O3S2	0.0	50.43603102066868	50.43603102066868	0.0	31	0.6455441561054118	-3.825066661940088	4.803337938596636	1.8590533378531586	
7	C32H52N3O8	[M + Na]+	C32H52N3O8	0.0	47.29952426219093	47.29952426219093	0.0	27	0.5813719573526458	-1.6838962664040986	3.239249724348348	3.239850890972613	
8	C31H62N2OS4	[M + Na]+	C31H62N2OS4	0.0	39.735988168262885	39.735988168262885	0.0	23	0.43874471937235987	0.24734836194456208	6.155089047705068	4.736625346085435	
9	C36H52N3O3S	[M + Na]+	C36H52N3O3S	0.0	32.74644546126824	32.74644546126824	0.0	23	0.5081472540736274	-0.26884058919647735	7.214833434155621	7.215434598389891	
10	C32H62O4S3	[M + Na]+	C32H62O4S3	0.0	31.765203719133208	31.765203719133208	0.0	24	0.5228324280828811	-0.5153818079712491	6.225335133327906	-5.630716930032186	
