rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C23H47N2O3S	[M - H2O + H]+	C23H45N2O2S	0.9964824120603015	73.67629339560646	73.67629339560646	0.0	33	0.7181571815718156	-1.1838410327149738	7.6391776171056405	-43466.992614482704	
1	C23H45N2O2S	[M + H]+	C23H45N2O2S	0.9964824120603015	73.67629339560646	73.67629339560646	0.0	32	0.7181571815718156	-1.1838410327149738	7.6391776171056405	2.3047375606538574	
2	C21H47N2O2S	[M + Na]+	C21H47N2O2S	0.003517587939698493	68.36522094672935	68.36522094672935	0.0	31	0.7118337850045164	-3.5749055402663616	7.656044783633245	8.110972337071527	
3	C20H45N3O4	[M + Na]+	C20H45N3O4	0.0	59.19206173653321	59.19206173653321	0.0	26	0.6233062330623305	-1.1544289334927846	6.955185558741073	-4.39643947536548	
4	C22H47O5	[M + Na]+	C22H47O5	0.0	39.60332364116887	39.60332364116887	0.0	16	0.1851851851851851	-1.1544289334927846	6.955185558741073	-7.637066910859187	
5	C28H47OS	[M - H2O + H]+	C28H45S	0.0	32.65125001740715	32.65125001740715	0.0	19	0.2654697380307136	-6.955185558741073	7.672911950160849	-43476.701724312625	
5	C28H45S	[M + H]+	C28H45S	0.0	32.65125001740715	32.65125001740715	0.0	18	0.2654697380307136	-6.955185558741073	7.672911950160849	-7.404372269265339	
6	C31H43O	[M - H2O + H]+	C31H41	0.0	18.76583478327891	18.76583478327891	0.0	13	0.15718157181571812	-1.1544289334927846	6.955185558741073	-43468.56535724051	
6	C31H41	[M + H]+	C31H41	0.0	18.76583478327891	18.76583478327891	0.0	12	0.15718157181571812	-1.1544289334927846	6.955185558741073	0.7319948028408387	
7	C26H47O	[M + K]+	C26H47O	0.0	15.385517744372564	15.385517744372564	0.0	12	0.15718157181571812	-1.1544289334927846	6.955185558741073	6.171013627325647	
8	C29H43	[M + Na]+	C29H43	0.0	1.9816538756877735	1.9816538756877735	0.0	6	0.04290876242095753	9.095162892730242	9.095162892730242	6.538229579121315	
9	C26H47S	[M + Na]+	C26H47S	0.0	1.5210411591482451	1.5210411591482451	0.0	8	0.06820234869015354	8.219946385393953	8.219946385393953	-1.5981374928476695	
