rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C20H26O4	[M - H2O + H]+	C20H24O3	0.9999999999999999	96.46453716396792	96.46453716396792	0.0	35	0.8925259287713333	-0.488484018711118	3.3304748509157713	-57506.658496981625	
1	C20H28O5	[M - H4O2 + H]+	C20H24O3	0.9999999999999999	96.46453716396792	96.46453716396792	0.0	35	0.8925259287713333	-0.488484018711118	3.3304748509157713	-115015.24840570978	
1	C20H24O3	[M + H]+	C20H24O3	0.9999999999999999	96.46453716396792	96.46453716396792	0.0	34	0.8925259287713333	-0.488484018711118	3.3304748509157713	1.931411746695203	
2	C17H28O3S	[M + H]+	C17H28O3S	0.0	66.96864352195503	66.96864352195503	0.0	35	0.8937057564616149	-2.46936489894449	4.437987636940666	-8.832760342565363	
2	C17H32O5S	[M - H4O2 + H]+	C17H28O3S	0.0	66.96864352195503	66.96864352195503	0.0	36	0.8937057564616149	-2.46936489894449	4.437987636940666	-115026.01257779884	
2	C17H30O4S	[M - H2O + H]+	C17H28O3S	0.0	66.96864352195503	66.96864352195503	0.0	36	0.8937057564616149	-2.46936489894449	4.437987636940666	-57517.422669070715	
3	C18H24N3O3	[M - H2O + H]+	C18H22N3O2	0.0	64.34883482045382	64.34883482045382	0.0	34	0.8884925643417663	-0.5437598305672977	3.5082304839259026	-57502.37124308991	
3	C18H22N3O2	[M + H]+	C18H22N3O2	0.0	64.34883482045382	64.34883482045382	0.0	33	0.8884925643417663	-0.5437598305672977	3.5082304839259026	6.218665638228845	
3	C18H26N3O4	[M - H4O2 + H]+	C18H22N3O2	0.0	64.34883482045382	64.34883482045382	0.0	34	0.8884925643417663	-0.5437598305672977	3.5082304839259026	-115010.96115181825	
4	C15H26N3O2S	[M + H]+	C15H26N3O2S	0.0	64.15887636822737	64.15887636822737	0.0	33	0.8884925643417663	-0.6552338052337299	3.5082304839259026	-4.545506450668713	
4	C15H30N3O4S	[M - H4O2 + H]+	C15H26N3O2S	0.0	64.15887636822737	64.15887636822737	0.0	34	0.8884925643417663	-0.6552338052337299	3.5082304839259026	-115021.72532390732	
4	C15H28N3O3S	[M - H2O + H]+	C15H26N3O2S	0.0	64.15887636822737	64.15887636822737	0.0	34	0.8884925643417663	-0.6552338052337299	3.5082304839259026	-57513.135415179175	
5	C23H24NO	[M - H2O + H]+	C23H22N	0.0	53.720419457406535	53.720419457406535	0.0	31	0.878203369368381	-0.657775506276757	3.2263704341819825	-57515.2161071572	
5	C23H22N	[M + H]+	C23H22N	0.0	53.720419457406535	53.720419457406535	0.0	30	0.878203369368381	-0.657775506276757	3.2263704341819825	-6.626198429061575	
5	C23H26NO2	[M - H4O2 + H]+	C23H22N	0.0	53.720419457406535	53.720419457406535	0.0	31	0.878203369368381	-0.657775506276757	3.2263704341819825	-115023.80601588554	
