rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C31H64N2O12	[M - H4O2 + H]+	C31H60N2O10	0.5899497487437186	70.7775627203153	70.7775627203153	0.0	38	0.7349260523321954	2.1360742912644293	4.285265049672661	-57961.928323116714	
2	C32H60N3O7	[M + Na]+	C32H60N3O7	0.3994974874371859	71.09000884865105	71.09000884865105	0.0	35	0.7043718511295303	0.7975530393136482	4.186044946363726	2.186966051369876	
3	C34H62N3O9	[M - H4O2 + H]+	C34H58N3O7	0.010552763819095479	68.04644617093251	68.04644617093251	0.0	39	0.7454900048756703	-3.163859659619676	5.10043540869853	-57966.241053459635	
4	C29H62N2O10	[M + Na]+	C29H62N2O10	0.0	56.12831247693938	56.12831247693938	0.0	29	0.6385503006663416	3.233811853184832	6.096566840200279	6.499696394114881	
5	C34H62O8	[M + Na]+	C34H62O8	0.0	48.94552669557355	48.94552669557355	0.0	19	0.42808386153096034	-4.741879369042658	6.096566840200279	0.026342983986053524	
6	C37H60NO5	[M + Na]+	C37H60NO5	0.0	40.524586898415066	40.524586898415066	0.0	20	0.46481391191288784	0.16654935855309605	4.662831308466895	-4.286387358758952	
7	C36H64O10	[M - H4O2 + H]+	C36H60O8	0.0	27.000673663402754	27.000673663402754	0.0	15	0.26003575491630093	-4.184393710977281	4.963127774001103	-57968.40167652684	
8	C43H60O5	[M - H4O2 + H]+	C43H56O3	0.0	26.60854593179527	26.60854593179527	0.0	11	0.22233057045343732	5.605191295921054	6.706566799867259	-57958.95058312286	
9	C41H58N3O4	[M - H4O2 + H]+	C41H54N3O2	0.0	23.725566251994177	23.725566251994177	0.0	10	0.2863643751015765	6.798385288403355	7.268408473508689	-57956.78996005565	
10	C39H62NO7	[M - H4O2 + H]+	C39H58NO5	0.0	21.963052705642404	21.963052705642404	0.0	15	0.2915650901999024	-4.1087750308795075	4.963127774001103	-57972.71440686976	
