rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C25H34NO18S	[M + Na]+	C25H34NO18S	0.978391959798995	50.77859465065882	50.77859465065882	0.0	33	0.7180120636550308	0.4220762667572382	3.324573887565736	-0.1749155809009656	
2	C31H28N2O15	[M + Na]+	C31H28N2O15	0.01407035175879397	46.23400392930426	46.23400392930426	0.0	34	0.6795752053388089	-0.7391787328790341	3.561807255663472	0.8249588886420594	
3	C26H38NO13S3	[M + Na]+	C26H38NO13S3	0.004522613065326635	46.190811272822245	46.190811272822245	0.0	31	0.7150603182751539	0.4220762667572382	3.2862425235826587	-1.4323012918149658	
4	C24H34N3O15S2	[M + Na]+	C24H34N3O15S2	0.0020100502512562816	45.29453917670594	45.29453917670594	0.0	31	0.7626411704312116	1.2304332092439505	4.926211146170167	9.265822497553838	
5	C25H36N2O15S2	[M + Na]+	C25H36N2O15S2	0.0010050251256281408	45.0654645519676	45.0654645519676	0.0	28	0.6618005646817248	1.5225194388079606	3.561807255663472	-8.930326734826714	
6	C22H42N3O10S5	[M + Na]+	C22H42N3O10S5	0.0	44.34084714763474	44.34084714763474	0.0	30	0.7592081622176592	1.4239075436334772	4.515125829447732	3.1307939745764664	
7	C25H38N3O10S4	[M + Na]+	C25H38N3O10S4	0.0	43.06478724286813	43.06478724286813	0.0	30	0.7592081622176592	1.4239075436334772	5.123447864385606	8.008436786310853	
8	C23H40O16S3	[M + Na]+	C23H40O16S3	0.0	41.051080486531774	41.051080486531774	0.0	24	0.642902977412731	2.061044235788259	3.764695848152779	2.445467050376396	
9	C26H42N3O5S6	[M + Na]+	C26H42N3O5S6	0.0	40.23434644218447	40.23434644218447	0.0	30	0.758149383983573	3.1650642536174836	4.42686631970429	6.751051075396853	
10	C30H38NO8S4	[M + Na]+	C30H38NO8S4	0.0	39.27548611886496	39.27548611886496	0.0	27	0.655062885010267	3.324573887565736	4.104040512725297	2.1879558086764366	
