rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C18H28N2O18S2	[M + Na]+	C18H28N2O18S2	0.614572864321608	99.56110285654093	99.56110285654093	0.0	38	0.7992686924725753	-0.19251091151164315	5.016306074032827	6.639976116135293	
2	C23H32N2O8S5	[M + Na]+	C23H32N2O8S5	0.1557788944723618	98.24795075667222	98.24795075667222	0.0	37	0.7879208170470301	-2.326592210531472	5.156692265657865	9.163765720266637	
3	C16H36N2O13S5	[M + Na]+	C16H36N2O13S5	0.12110552763819096	98.09748773277914	98.09748773277914	0.0	37	0.7794729542302353	-1.450892508480358	3.602494427589323	0.08713482514414982	
4	C32H20N2O10S	[M + Na]+	C32H20N2O10S	0.022110552763819097	96.45208827301794	96.45208827301794	0.0	39	0.794099104778716	-0.5088960077986161	3.2875716621704982	-2.6507826266575982	
5	C21H26N3O15S2	[M + Na]+	C21H26N3O15S2	0.0050251256281407045	94.61571019730205	94.61571019730205	0.0	41	0.8232253183709488	-1.738577522093423	4.759677880372806	2.498120798735841	
6	C22H30N3O10S4	[M + Na]+	C22H30N3O10S4	0.0025125628140703522	94.88791232971734	94.88791232971734	0.0	40	0.7888034295801284	1.1034520611692795	3.8466506594540437	1.1551035696068803	
7	C28H32O6S5	[M + Na]+	C28H32O6S5	0.0025125628140703522	94.48256302307098	94.48256302307098	0.0	36	0.7459336779725126	-0.38546882263324894	3.457947789104756	2.946893550586162	
8	C36H20N2O5S2	[M + Na]+	C36H20N2O5S2	0.0025125628140703522	93.71084214068281	93.71084214068281	0.0	36	0.7570293783886015	-0.38546882263324894	3.7470410660738906	1.216024206602707	
9	C25H36O6S6	[M + Na]+	C25H36O6S6	0.0015075376884422112	94.08713612625138	94.08713612625138	0.0	36	0.7459336779725126	-0.38546882263324894	3.457947789104756	-2.262930511451715	
10	C27H28O11S3	[M + Na]+	C27H28O11S3	0.0010050251256281408	93.48421015723676	93.48421015723676	0.0	35	0.7345858025469673	0.025651019444822315	3.110935094213392	4.2899107795394285	
