rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C23H36N3O12S	[M + Na]+	C23H36N3O12S	0.5748743718592965	35.09423208926819	35.09423208926819	0.0	27	0.591528459082769	2.430662392143457	6.102979477904847	-2.5652054146737875	
2	C20H38N2O15S	[M + Na]+	C20H38N2O15S	0.23316582914572864	33.130574479591324	33.130574479591324	0.0	30	0.6352098419372423	2.2660310483518606	5.37183270411704	1.8927489235735713	
3	C23H34N2O15	[M + Na]+	C23H34N2O15	0.0592964824120603	33.07618102475707	33.07618102475707	0.0	25	0.5655220742817101	1.6708105695146696	5.796211986940456	7.500177478912297	
4	C34H30N2O7	[M + Na]+	C34H30N2O7	0.043216080402010054	32.66544935444849	32.66544935444849	0.0	25	0.5655220742817101	1.3400191837122797	5.796211986940456	-8.107063978694802	
5	C24H38N2O10S2	[M + Na]+	C24H38N2O10S2	0.03417085427135679	31.888263236214605	31.888263236214605	0.0	25	0.5655220742817101	1.6708105695146696	5.796211986940456	6.054663567066558	
6	C25H42N2O5S4	[M + Na]+	C25H42N2O5S4	0.030653266331658293	32.262412733956936	32.262412733956936	0.0	25	0.5655220742817101	1.6708105695146696	5.673001815778718	4.6091496554099205	
7	C22H46N2O5S5	[M + Na]+	C22H46N2O5S5	0.010050251256281407	30.80900609737769	30.80900609737769	0.0	35	0.7013158919255627	4.115690522648662	5.5736635731354385	-0.9982788999288051	
8	C21H42N2O10S3	[M + Na]+	C21H42N2O10S3	0.004020100502512563	29.63823504423603	29.63823504423603	0.0	25	0.5655220742817101	1.3400191837122797	5.673001815778718	0.44723501191693465	
9	C24H40N3O7S3	[M + Na]+	C24H40N3O7S3	0.0020100502512562816	29.39144025820873	29.39144025820873	0.0	34	0.6907264657790236	4.178034100586302	5.37183270411704	-4.010719326519527	
10	C27H36N3O7S2	[M + Na]+	C27H36N3O7S2	0.0010050251256281408	28.216975430676907	28.216975430676907	0.0	32	0.6685353889278207	1.23998100487239	5.734606901359587	1.5967092288191989	
