rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C27H32N2O9S2	[M + K]+	C27H32N2O9S2	0.5869346733668341	36.561333849957535	36.561333849957535	0.0	23	0.42674094707520893	-2.330511081825173	5.673620381873022	-5.6034854513986865	
2	C16H38N3O14S3	[M + K]+	C16H38N3O14S3	0.2608040201005026	35.72824637245231	35.72824637245231	0.0	25	0.467038068709378	-2.330511081825173	4.730208881946605	-0.3243993802700138	
3	C23H34N3O9S3	[M + K]+	C23H34N3O9S3	0.060804020100502516	34.28043148745825	34.28043148745825	0.0	25	0.47019498607242344	0.5777094957492953	4.730208881946605	8.981721122806519	
4	C19H34N3O14S2	[M + K]+	C19H34N3O14S2	0.031658291457286436	33.742176964438805	33.742176964438805	0.0	24	0.4441968430826371	-0.5251449607890937	5.049169304360103	5.01714761887778	
5	C24H38N3O4S5	[M + K]+	C24H38N3O4S5	0.011055276381909548	32.65324084510174	32.65324084510174	0.0	24	0.4441968430826371	-0.5251449607890937	5.517614522984008	7.604747627227192	
6	C31H32N2O4S3	[M + K]+	C31H32N2O4S3	0.009045226130653268	32.097187971135966	32.097187971135966	0.0	25	0.460724233983287	-2.5809766631153015	4.758196204578139	-1.6389119478302205	
7	C20H38N3O9S4	[M + K]+	C20H38N3O9S4	0.004020100502512563	31.6288519847258	31.6288519847258	0.0	28	0.5106778087279481	0.8405024460815428	4.653944290181414	3.640174123658726	
8	C15H34N3O19S	[M + K]+	C15H34N3O19S	0.003015075376884422	30.759828162501687	30.759828162501687	0.0	25	0.467038068709378	-2.330511081825173	4.730208881946605	1.0525741153093136	
9	C21H42N3O4S6	[M + K]+	C21H42N3O4S6	0.0025125628140703522	30.482357060734117	30.482357060734117	0.0	24	0.45292479108635103	-0.009124942731224939	4.653944290181414	2.2632006280793986	
10	C30H28N2O9S	[M + K]+	C30H28N2O9S	0.0020100502512562816	31.43831154433522	31.43831154433522	0.0	22	0.40538532961931295	2.5895825605489398	7.08298467321561	-0.26193845225089324	
