rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C44H86N2O6S2	[M + H]+	C44H86N2O6S2	0.7839195979899498	23.56971082607817	23.56971082607817	0.0	19	0.3119904076738608	0.49830120449437454	2.0433853179013304	1.9955002388929428	
1	C44H88N2O7S2	[M - H2O + H]+	C44H86N2O6S2	0.7839195979899498	23.56971082607817	23.56971082607817	0.0	20	0.3119904076738608	0.49830120449437454	2.0433853179013304	-22410.30986154435	
2	C43H84N2O12	[M - H2O + H]+	C43H82N2O11	0.15477386934673368	21.997965426747907	21.997965426747907	0.0	21	0.33717026378896875	0.6949128039683594	2.039977834226616	-22409.22844509525	
2	C43H82N2O11	[M + H]+	C43H82N2O11	0.15477386934673368	21.997965426747907	21.997965426747907	0.0	20	0.33717026378896875	0.6949128039683594	2.039977834226616	3.0769166878446326	
3	C47H82N2O6S	[M + H]+	C47H82N2O6S	0.035175879396984924	20.614634033546	20.614634033546	0.0	21	0.36187050359712225	0.5410123341872233	5.176138184976755	6.190524185996839	
3	C47H84N2O7S	[M - H2O + H]+	C47H82N2O6S	0.035175879396984924	20.614634033546	20.614634033546	0.0	22	0.36187050359712225	0.5410123341872233	5.176138184976755	-22406.11483759724	
4	C42H90N3O4S2	[M + K]+	C42H90N3O4S2	0.0030150753768844224	17.113335672984046	17.113335672984046	0.0	21	0.34844124700239804	0.19391503937659876	3.78441879886725	1.4647198192197384	
5	C39H86N3O14	[M - H2O + H]+	C39H84N3O13	0.0020100502512562816	17.388859404233326	17.388859404233326	0.0	20	0.32517985611510786	0.452322472108329	2.2179669657994237	-22419.87215696468	
5	C39H84N3O13	[M + H]+	C39H84N3O13	0.0020100502512562816	17.388859404233326	17.388859404233326	0.0	19	0.32517985611510786	0.452322472108329	2.2179669657994237	-7.566795181297568	
6	C42H88N2O6S2	[M + Na]+	C42H88N2O6S2	0.0015075376884422112	16.524912266516885	16.524912266516885	0.0	20	0.33453237410071934	1.753776378776453	4.478060133936847	4.989132865699381	
7	C49H88O5S2	[M - H2O + H]+	C49H86O4S2	0.0010050251256281408	16.568946975138687	16.568946975138687	0.0	16	0.24484412470023978	0.5410123341872233	5.014462075785514	-22415.31577485684	
7	C49H86O4S2	[M + H]+	C49H86O4S2	0.0010050251256281408	16.568946975138687	16.568946975138687	0.0	15	0.24484412470023978	0.5410123341872233	5.014462075785514	-3.0104130735984427	
8	C41H84N2O11	[M + Na]+	C41H84N2O11	5.025125628140704E-4	16.141920873263985	16.141920873263985	0.0	20	0.3410071942446043	2.5102901944853464	3.9590218718478676	6.0705493145095994	
9	C48H88N2O2S3	[M - H2O + H]+	C48H86N2OS3	0.0	16.135097199600295	16.135097199600295	0.0	12	0.1829736211031175	0.5410123341872233	2.414288425580331	-22407.19625404605	
9	C48H86N2OS3	[M + H]+	C48H86N2OS3	0.0	16.135097199600295	16.135097199600295	0.0	11	0.1829736211031175	0.5410123341872233	2.414288425580331	5.10910773704515	
10	C41H86N3O9	[M + K]+	C41H86N3O9	0.0	14.616951507359351	14.616951507359351	0.0	20	0.33717026378896875	0.6949128039683594	2.039977834226616	2.5461362683129	
