rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C17H30N2O7	[M - H2O + H]+	C17H28N2O6	0.9989949748743717	15.635589630784345	15.635589630784345	0.0	4	0.47648902821316613	-2.8635178270935766	6.598444365514951	-50415.647672977095	
1	C17H28N2O6	[M + H]+	C17H28N2O6	0.9989949748743717	15.635589630784345	15.635589630784345	0.0	3	0.47648902821316613	-2.8635178270935766	6.598444365514951	5.31390789964184	
2	C22H28O4	[M + H]+	C22H28O4	0.0010050251256281408	7.593726785784227	7.593726785784227	0.0	2	0.20689655172413793	-9.461962192608528	9.461962192608528	-5.947894879322486	
2	C22H30O5	[M - H2O + H]+	C22H28O4	0.0010050251256281408	7.593726785784227	7.593726785784227	0.0	3	0.20689655172413793	-9.461962192608528	9.461962192608528	-50426.90947575606	
3	C14H34N2O7S	[M - H2O + H]+	C14H32N2O6S	0.0	4.469061887629126	4.469061887629126	0.0	3	0.2695924764890282	3.7349265384213752	3.7349265384213752	-50425.08521801556	
3	C14H32N2O6S	[M + H]+	C14H32N2O6S	0.0	4.469061887629126	4.469061887629126	0.0	2	0.2695924764890282	3.7349265384213752	3.7349265384213752	-4.123637138828672	
4	C20H28N3O4	[M - H2O + H]+	C20H26N3O3	0.0	2.438030526946898	2.438030526946898	0.0	3	0.2695924764890282	3.7349265384213752	3.7349265384213752	-50423.150603140755	
4	C20H26N3O3	[M + H]+	C20H26N3O3	0.0	2.438030526946898	2.438030526946898	0.0	2	0.2695924764890282	3.7349265384213752	3.7349265384213752	-2.1890222638625527	
5	C18H34N2O2S2	[M - H2O + H]+	C18H32N2OS2	0.0	0.27886817110360906	0.27886817110360906	0.0	3	0.20689655172413793	-9.461962192608528	9.461962192608528	-50418.080535475856	
5	C18H32N2OS2	[M + H]+	C18H32N2OS2	0.0	0.27886817110360906	0.27886817110360906	0.0	2	0.20689655172413793	-9.461962192608528	9.461962192608528	2.881045401037352	
