rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C27H50N2O2S2	[M + H]+	C27H50N2O2S2	0.9899497487437185	100.77010980689637	100.77010980689637	0.0	43	0.8064897530215454	2.430507079348556	5.483487599494918	7.096371371765753	
2	C23H50N2O7S	[M + H]+	C23H50N2O7S	0.008040201005025126	96.00095338602283	96.00095338602283	0.0	43	0.8064897530215454	2.430507079348556	5.483487599494918	2.0855790812969013	
3	C31H46O5	[M + H]+	C31H46O5	0.0020100502512562816	93.0220863467324	93.0220863467324	0.0	33	0.6784025223331586	2.430507079348556	5.737250167520129	0.7805982245517453	
4	C26H48N3O4S	[M + H]+	C26H48N3O4S	0.0	92.33421521769816	92.33421521769816	0.0	42	0.7988702049395694	1.7841007287510755	5.642902016908406	-3.2816341231411386	
5	C28H50O5S	[M + H]+	C28H50O5S	0.0	91.29431055952016	91.29431055952016	0.0	36	0.741723594324751	0.5410123341872233	4.914609887608537	-5.970539696639388	
6	C32H50S2	[M + H]+	C32H50S2	0.0	90.53922743122448	90.53922743122448	0.0	35	0.7023121387283242	-0.32021247587844237	5.119341534844985	-0.959747406170537	
7	C26H46N2O7	[M + H]+	C26H46N2O7	0.0	90.53117988093565	90.53117988093565	0.0	38	0.7216237519705734	3.1505501533228073	5.831598318131853	8.836717002488035	
8	C35H46S	[M + H]+	C35H46S	0.0	89.89428815564521	89.89428815564521	0.0	35	0.7023121387283242	-0.32021247587844237	5.119341534844985	5.791390515020597	
9	C29H44N3O4	[M + H]+	C29H44N3O4	0.0	87.8203220843971	87.8203220843971	0.0	47	0.8335522858644251	0.693995826112412	5.737250167520129	3.4695037980499954	
10	C24H51NO2S3	[M + H3N + H]+	C24H54N2O2S3	0.0	85.66400563437058	85.66400563437058	0.0	40	0.7689174986862852	1.7841007287510755	5.324073182081431	0.3452334505746187	
