rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C30H24O13	[M + H]+	C30H24O13	0.9979899497487437	76.66334328289325	70.34575568518318	6.31758759771007	35	0.7648014173925884	4.3991519569196065	5.391703201822692	1.0650149086928067	
1	C30H26O14	[M - H2O + H]+	C30H24O13	0.9979899497487437	76.66334328289325	70.34575568518318	6.31758759771007	36	0.7648014173925884	4.3991519569196065	5.391703201822692	-30364.245897271307	
2	C25H26N2O16	[M - H2O + H]+	C25H24N2O15	0.0020100502512562816	74.44943277319366	71.22468187972031	3.2247508934733613	36	0.7648014173925884	4.3991519569196065	5.391703201822692	-30357.463635844848	
2	C25H24N2O15	[M + H]+	C25H24N2O15	0.0020100502512562816	74.44943277319366	71.22468187972031	3.2247508934733613	35	0.7648014173925884	4.3991519569196065	5.391703201822692	7.8472763351508314	
3	C23H28O18	[M + H]+	C23H28O18	0.0	70.28049303786246	68.3928313998918	1.8876616379706572	35	0.7444559279492102	4.3991519569196065	5.391703201822692	-8.837084076454959	
3	C23H30O19	[M - H2O + H]+	C23H28O18	0.0	70.28049303786246	68.3928313998918	1.8876616379706572	36	0.7444559279492102	4.3991519569196065	5.391703201822692	-30374.14799625626	
4	C36H22N2O8	[M - H2O + H]+	C36H20N2O7	0.0	68.64798006712348	66.04839532787018	2.599584739253305	36	0.7444559279492102	4.3991519569196065	5.391703201822692	-30373.282964396723	
4	C36H20N2O7	[M + H]+	C36H20N2O7	0.0	68.64798006712348	66.04839532787018	2.599584739253305	35	0.7444559279492102	4.3991519569196065	5.391703201822692	-7.972052216722433	
5	C33H22NO10	[M + H]+	C33H22NO10	0.0	65.92015552843617	60.369721417206094	5.550434111230079	35	0.7648014173925884	4.3991519569196065	5.391703201822692	-3.4535186541106495	
5	C33H24NO11	[M - H2O + H]+	C33H22NO10	0.0	65.92015552843617	60.369721417206094	5.550434111230079	36	0.7648014173925884	4.3991519569196065	5.391703201822692	-30368.764430833922	
6	C28H24N3O13	[M - H2O + H]+	C28H22N3O12	0.0	65.47406414825676	59.89147431155033	5.582589836706427	35	0.7591318470397168	4.769649675006396	5.476000070760924	-30361.982169407456	
6	C28H22N3O12	[M + H]+	C28H22N3O12	0.0	65.47406414825676	59.89147431155033	5.582589836706427	34	0.7591318470397168	4.769649675006396	5.476000070760924	3.3287427723473755	
7	C21H26N3O17	[M + H]+	C21H26N3O17	0.0	60.995274618353484	59.36719567504833	1.6280789433051557	35	0.7444559279492102	4.3991519569196065	5.391703201822692	-6.573356212608717	
7	C21H28N3O18	[M - H2O + H]+	C21H26N3O17	0.0	60.995274618353484	59.36719567504833	1.6280789433051557	36	0.7444559279492102	4.3991519569196065	5.391703201822692	-30371.88426839261	
