rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C39H76O13	[M + K]+	C39H76O13	0.045226130653266326	3.388172618177707	3.388172618177707	0.0	1	0.0	-0.3166074310814373	0.3166074310814373	-0.34230881914458683	
2	C51H68O8	[M - H2O + H]+	C51H66O7	0.04221105527638191	3.1000484993477806	3.1000484993477806	0.0	2	0.0	4.2566419341460255	4.2566419341460255	-22750.99150568778	
3	C44H72O13	[M - H2O + H]+	C44H70O12	0.038693467336683426	3.214599341445009	3.214599341445009	0.0	2	0.0	-3.163814255265116	3.163814255265116	-22758.41196206776	
4	C57H68	[M + K]+	C57H68	0.03718592964824121	3.0454360917022782	3.0454360917022782	0.0	1	0.0	-4.75087362337396	4.75087362337396	-4.776575125403869	
5	C39H72N2O15	[M - H2O + H]+	C39H70N2O14	0.02864321608040201	2.5988129618279254	2.5988129618279254	0.0	3	0.041365046535677345	0.6174735557163504	1.3012178128919623	-22753.329456313404	
6	C52H68N2O2	[M + K]+	C52H68N2O2	0.02763819095477387	2.6543447860585805	2.6543447860585805	0.0	2	0.041365046535677345	-1.0923171383160706	1.4239491388155399	0.3059306290969675	
7	C46H72O8	[M + K]+	C46H72O8	0.021105527638190954	2.7607366257222905	2.7607366257222905	0.0	1	0.0	7.103848758186068	7.103848758186068	7.078147560838882	
8	C57H64N2O2	[M - H2O + H]+	C57H62N2O	0.016582914572864323	2.282048944991849	2.282048944991849	0.0	3	0.041365046535677345	-4.159705686789797	4.159705686789797	-22757.763722619664	
9	C46H68N2O10	[M - H2O + H]+	C46H66N2O9	0.0065326633165829154	1.321595087402213	1.321595087402213	0.0	3	0.041365046535677345	8.611772440560612	8.611772440560612	-22745.90899993328	
10	C49H72N2O2S	[M + K]+	C49H72N2O2S	0.004522613065326634	1.2810920108962451	1.2810920108962451	0.0	2	0.041365046535677345	-3.2219218150726414	3.2219218150726414	-3.953278833883732	
