rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C29H52O6	[M + H]+	C29H52O6	0.46884422110552765	3.4279038498491055	3.4279038498491055	0.0	1	0.0	0.8728946291554912	0.8728946291554912	0.9250002356822307	
2	C27H54O6	[M + Na]+	C27H54O6	0.3	2.9344162097904434	2.9344162097904434	0.0	1	0.0	5.709575174338667	5.709575174338667	5.7616805288470125	
3	C24H56N3O6S	[M - H2O + H]+	C24H54N3O5S	0.13417085427135678	2.1670214376845642	2.1670214376845642	0.0	9	0.1584712188301095	-1.5764901139051088	2.2419518998929657	-36213.727196008906	
3	C24H54N3O5S	[M + H]+	C24H54N3O5S	0.13417085427135678	2.1670214376845642	2.1670214376845642	0.0	8	0.1584712188301095	-1.5764901139051088	2.2419518998929657	-3.153224006672264	
4	C30H54N2O	[M + K]+	C30H54N2O	0.02914572864321608	0.47416216184664184	0.47416216184664184	0.0	1	0.0	-5.373006677320731	5.373006677320731	-5.320900745347232	
5	C33H50N2	[M + Na]+	C33H50N2	0.027135678391959798	0.5095611318761215	0.5095611318761215	0.0	1	0.0	-5.067110288626855	5.067110288626855	-5.015004372592287	
6	C24H52N2O8	[M + H]+	C24H52N2O8	0.016080402010050253	0.006325541410991398	0.006325541410991398	0.0	1	0.0	8.960728558704135	8.960728558704135	9.012833743809015	
7	C35H48N2	[M + H]+	C35H48N2	0.010552763819095479	-0.13323831433416333	-0.13323831433416333	0.0	1	0.0	-9.903790833924315	9.903790833924315	-9.851684665871353	
8	C30H56OS2	[M + H]+	C30H56OS2	0.005527638190954775	-0.6816543273295597	-0.6816543273295597	0.0	1	0.0	-0.8743023560536965	0.8743023560536965	-0.822196658488119	
9	C33H52OS	[M + H]+	C33H52OS	0.004522613065326634	-1.1982938437693709	-1.1982938437693709	0.0	1	0.0	5.903413296750941	5.903413296750941	5.955518641159225	
10	C28H58OS2	[M + Na]+	C28H58OS2	0.004020100502512563	-1.324902478594125	-1.324902478594125	0.0	1	0.0	3.962378189129479	3.962378189129479	4.0144836346766635	
