rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C28H44N2O5S	[M + H]+	C28H44N2O5S	0.0	58.13742053656064	58.13742053656064	0.0	38	0.751580223395965	2.571889719983783	5.692921653538839	-2.817944703020762	
1	C28H46N2O6S	[M - H2O + H]+	C28H44N2O5S	0.0	58.13742053656064	58.13742053656064	0.0	39	0.751580223395965	2.571889719983783	5.692921653538839	-34551.953679272374	
2	C26H46N2O5S	[M + Na]+	C26H46N2O5S	0.0	54.23779118275185	54.23779118275185	0.0	42	0.7969521170664128	4.536102438092238	5.640938707377096	1.796815728293212	
3	C23H50N2O6S	[M + K]+	C23H50N2O6S	0.0	51.63648124975868	51.63648124975868	0.0	38	0.751580223395965	2.571889719983783	5.692921653538839	1.5049547014231466	
4	C25H46NO8S	[M + H]+	C25H46NO8S	0.0	51.61901951134716	51.61901951134716	0.0	38	0.751580223395965	2.6188290288977703	5.692921653538839	2.3231661463749527	
4	C25H48NO9S	[M - H2O + H]+	C25H46NO8S	0.0	51.61901951134716	51.61901951134716	0.0	39	0.751580223395965	2.6188290288977703	5.692921653538839	-34546.812568422974	
5	C23H48NO8S	[M + Na]+	C23H48NO8S	0.0	45.63789328521908	45.63789328521908	0.0	38	0.751580223395965	2.9966208891097783	5.827020542817555	6.937926577688927	
6	C36H40O3	[M + H]+	C36H40O3	0.0	42.494834819728666	42.494834819728666	0.0	19	0.4291713568274309	-3.051514966879974	7.082268377827272	-4.067951174834337	
6	C36H42O4	[M - H2O + H]+	C36H40O3	0.0	42.494834819728666	42.494834819728666	0.0	20	0.4291713568274309	-3.051514966879974	7.082268377827272	-34553.20368574418	
7	C31H42N2O6	[M - H2O + H]+	C31H40N2O5	0.0	40.390009364018496	40.390009364018496	0.0	34	0.636288856178024	2.02866996390528	6.828266369158825	-34545.486943726035	
7	C31H40N2O5	[M + H]+	C31H40N2O5	0.0	40.390009364018496	40.390009364018496	0.0	33	0.636288856178024	2.02866996390528	6.828266369158825	3.648790843309919	
8	C31H46O4	[M + K]+	C31H46O4	0.0	40.007104609123765	40.007104609123765	0.0	20	0.43865269720322103	-1.457266220589729	7.253293371854624	0.25494822939148915	
9	C34H42O3	[M + Na]+	C34H42O3	0.0	39.64706213074313	39.64706213074313	0.0	21	0.46701013074725073	6.653198166028007	7.424318365881976	0.5468092562615545	
10	C29H44N3O2S	[M + Na]+	C29H44N3O2S	0.0	39.438465433322335	39.438465433322335	0.0	40	0.7520564551043379	3.685452977357465	5.625185678061657	-3.344295121320585	
