rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C34H60N2O9S	[M + H]+	C34H60N2O9S	0.5497487437185931	74.06593330909396	74.06593330909396	0.0	41	0.7538093164997823	3.2282915375430576	5.757446980599178	-0.568460253559687	
1	C34H62N2O10S	[M - H2O + H]+	C34H60N2O9S	0.5497487437185931	74.06593330909396	74.06593330909396	0.0	42	0.7538093164997823	3.2282915375430576	5.757446980599178	-26745.93242016984	
2	C39H60O7S	[M + H]+	C39H60O7S	0.1849246231155779	73.1483035410765	73.1483035410765	0.0	41	0.7538093164997823	3.2282915375430576	5.757446980599178	-6.542186353270422	
2	C39H62O8S	[M - H2O + H]+	C39H60O7S	0.1849246231155779	73.1483035410765	73.1483035410765	0.0	42	0.7538093164997823	3.2282915375430576	5.757446980599178	-26751.906146269554	
3	C31H66N2O10S2	[M - H2O + H]+	C31H64N2O9S2	0.1306532663316583	72.95999714114471	72.95999714114471	0.0	42	0.7538093164997823	3.2282915375430576	5.757446980599178	-26750.93848449365	
3	C31H64N2O9S2	[M + H]+	C31H64N2O9S2	0.1306532663316583	72.95999714114471	72.95999714114471	0.0	41	0.7538093164997823	3.2282915375430576	5.757446980599178	-5.574524577196356	
4	C34H66O8S	[M + K]+	C34H66O8S	0.0849246231155779	72.35390597039985	72.35390597039985	0.0	41	0.7538093164997823	3.2282915375430576	5.757446980599178	-3.195720067792864	
5	C37H62O7S	[M + Na]+	C37H62O7S	0.022613065326633163	71.03119660963371	71.03119660963371	0.0	41	0.7538093164997823	3.2282915375430576	5.757446980599178	-2.969783029907883	
6	C32H62N2O9S	[M + Na]+	C32H62N2O9S	0.010050251256281409	70.79786126939315	70.79786126939315	0.0	41	0.7538093164997823	3.2282915375430576	5.757446980599178	3.0039430698028524	
7	C34H66O7S2	[M + Na]+	C34H66O7S2	0.007035175879396986	69.68163497110592	69.68163497110592	0.0	41	0.7538093164997823	3.2282915375430576	5.757446980599178	-7.975847353544551	
8	C33H70O6S4	[M - H2O + H]+	C33H68O5S4	0.003015075376884423	69.70825041085942	69.70825041085942	0.0	41	0.7305180670439705	3.9205104101149177	5.803128349022532	-26735.54760856524	
8	C33H68O5S4	[M + H]+	C33H68O5S4	0.003015075376884423	69.70825041085942	69.70825041085942	0.0	40	0.7305180670439705	3.9205104101149177	5.803128349022532	9.816351350873767	
9	C33H66N2O5S2	[M + K]+	C33H66N2O5S2	0.0015075376884422112	68.45585965981118	68.45585965981118	0.0	40	0.7305180670439705	3.9205104101149177	5.803128349022532	6.493579437615711	
10	C31H64NO13S	[M - H2O + H]+	C31H62NO12S	0.0	66.8960694455582	66.8960694455582	0.0	42	0.7538093164997823	3.2282915375430576	5.757446980599178	-26741.952555611504	
10	C31H62NO12S	[M + H]+	C31H62NO12S	0.0	66.8960694455582	66.8960694455582	0.0	41	0.7538093164997823	3.2282915375430576	5.757446980599178	3.4114043046087117	
