rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C13H30N2O17S	[M + K]+	C13H30N2O17S	0.9999999999999999	107.61432970797495	107.61432970797495	0.0	36	0.6662008384907167	7.6120161460011575	7.6120161460011575	9.127156267098389	
2	C24H26N2O9S	[M + K]+	C24H26N2O9S	0.0	96.69243951419374	96.69243951419374	0.0	28	0.5332401676981433	0.29726613820956393	5.804055877515735	-7.715421785727315	
3	C17H32N3O9S3	[M + K]+	C17H32N3O9S3	0.0	96.68609760778003	96.68609760778003	0.0	34	0.6394489918147336	2.1430749372120497	4.2847304035151526	2.7564196408319797	
4	C25H30N2O4S3	[M + K]+	C25H30N2O4S3	0.0	96.09833928558422	96.09833928558422	0.0	28	0.5332401676981433	0.29726613820956393	5.804055877515735	-9.275350294318482	
5	C16H28N3O14S	[M + K]+	C16H28N3O14S	0.0	95.99948782402666	95.99948782402666	0.0	34	0.6394489918147336	2.1430749372120497	4.436876931567227	4.3163481494231455	
6	C20H28N3O9S2	[M + K]+	C20H28N3O9S2	0.0	95.82976728146122	95.82976728146122	0.0	34	0.6394489918147335	4.498074154205112	6.886707979875235	8.80768458580071	
7	C13H32N3O14S2	[M + K]+	C13H32N3O14S2	0.0	95.08448086970279	95.08448086970279	0.0	34	0.6394489918147336	1.191672437040316	4.2847304035151526	-1.7349167955455835	
8	C21H32N3O4S4	[M + K]+	C21H32N3O4S4	0.0	94.09223569412288	94.09223569412288	0.0	34	0.6394489918147336	2.1430749372120497	4.701266136918578	7.247756077617685	
9	C18H36N3O4S5	[M + K]+	C18H36N3O4S5	0.0	93.43258199803114	93.43258199803114	0.0	34	0.6394489918147336	1.536534297183704	4.2847304035151526	1.1964911326489551	
10	C28H26N2O4S2	[M + K]+	C28H26N2O4S2	0.0	91.86937114373016	91.86937114373016	0.0	31	0.5935316430425235	4.081538420801686	5.563602175410556	-3.2240853493497523	
