rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C32H66O17	[M + Na]+	C32H66O17	0.9758793969849248	30.432904690808193	26.72570253986474	3.707202150943454	9	0.4092679633131853	5.778830658159996	5.778830658159996	-0.34569160712589225	
2	C39H62O12	[M + Na]+	C39H62O12	0.022110552763819093	26.618947927264905	26.618947927264905	0.0	8	0.3678075672735813	6.047520167089101	6.047520167089101	7.533404962989373	
3	C30H64N3O16	[M + Na]+	C30H64N3O16	0.0010050251256281408	24.043405102851235	19.297438567822297	4.7459665350289395	10	0.46266965179664044	6.047520167089101	6.047520167089101	1.4555558329171814	
4	C45H58N2O6	[M + Na]+	C45H58N2O6	5.025125628140704E-4	22.550407340548155	22.550407340548155	0.0	9	0.4271084411811969	5.778830658159996	6.713798195916667	0.3426139297005498	
5	C38H62N2O11	[M + Na]+	C38H62N2O11	5.025125628140704E-4	22.41699970229443	22.41699970229443	0.0	9	0.4271084411811969	5.778830658159996	6.713798195916667	-7.536482640567229	
6	C37H60N3O11	[M + Na]+	C37H60N3O11	0.0	21.079275606416914	21.079275606416914	0.0	9	0.42120925575703644	6.565001327468554	6.565001327468554	9.334652403032447	
7	C50H58O4	[M + Na]+	C50H58O4	0.0	19.66205247081116	19.66205247081116	0.0	6	0.29071797629201124	6.047520167089101	6.047520167089101	-5.054029026910678	
8	C42H60NO9	[M + Na]+	C42H60NO9	0.0	19.644883009520253	19.644883009520253	0.0	10	0.4895304137155289	5.510141149230891	5.510141149230891	3.9380094464212183	
9	C35H64NO14	[M + Na]+	C35H64NO14	0.0	19.511475371299028	19.511475371299028	0.0	10	0.4895304137155289	5.510141149230891	5.510141149230891	-3.9410871236940466	
10	C48H56N3O3	[M + Na]+	C48H56N3O3	0.0	15.88844977411464	15.88844977411464	0.0	9	0.4271084411811969	5.778830658159996	6.713798195916667	-3.2527815868676044	
