rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C26H48N2O6	[M - H2O + H]+	C26H46N2O5	0.9271356783919599	20.88272926194673	19.122509654439405	1.7602196075073229	11	0.5986644335426713	0.35826141793288735	4.2929505921636455	-38532.21304869986	
1	C26H46N2O5	[M + H]+	C26H46N2O5	0.9271356783919599	20.88272926194673	19.122509654439405	1.7602196075073229	10	0.5986644335426713	0.35826141793288735	4.2929505921636455	5.3855948891999015	
1	C26H50N2O7	[M - H4O2 + H]+	C26H46N2O5	0.9271356783919599	20.88272926194673	19.122509654439405	1.7602196075073229	11	0.5986644335426713	0.35826141793288735	4.2929505921636455	-77069.81169228879	
2	C29H48O3	[M + Na]+	C29H48O3	0.061306532663316586	17.770957982295855	17.617607256659987	0.15335072563586927	6	0.38663603476192326	0.7681004996964969	4.3055639792170535	1.925510610516835	
3	C31H48O4	[M - H2O + H]+	C31H46O3	0.010050251256281407	15.189233457070795	15.189233457070795	0.0	6	0.36943947396901017	-2.6335694676537367	2.9135517543933998	-38540.82063613753	
3	C31H50O5	[M - H4O2 + H]+	C31H46O3	0.010050251256281407	15.189233457070795	15.189233457070795	0.0	6	0.36943947396901017	-2.6335694676537367	2.9135517543933998	-77078.41927972647	
3	C31H46O3	[M + H]+	C31H46O3	0.010050251256281407	15.189233457070795	15.189233457070795	0.0	5	0.36943947396901017	-2.6335694676537367	2.9135517543933998	-3.2219925484737755	
4	C29H44N3O2	[M + H]+	C29H44N3O2	0.001507537688442211	14.175602510518402	14.175602510518402	0.0	10	0.5986644335426713	-0.6276411019587466	2.7735606110235684	-0.34902226668961756	
4	C29H46N3O3	[M - H2O + H]+	C29H44N3O2	0.001507537688442211	14.175602510518402	14.175602510518402	0.0	11	0.5986644335426713	-0.6276411019587466	2.7735606110235684	-38537.94766585562	
4	C29H48N3O4	[M - H4O2 + H]+	C29H44N3O2	0.001507537688442211	14.175602510518402	14.175602510518402	0.0	11	0.5986644335426713	-0.6276411019587466	2.7735606110235684	-77075.54630944469	
5	C27H46N3O2	[M + Na]+	C27H46N3O2	0.0	13.105662843342024	12.596922410623169	0.508740432718856	9	0.5144084830692707	-0.6760651440580522	5.453816984507097	4.798480892300993	
6	C34H46NO	[M - H2O + H]+	C34H44N	0.0	4.664436137464685	4.664436137464685	0.0	5	0.22426189753197073	-5.6517102592843	5.6517102592843	-38546.5552532933	
6	C34H48NO2	[M - H4O2 + H]+	C34H44N	0.0	4.664436137464685	4.664436137464685	0.0	5	0.22426189753197073	-5.6517102592843	5.6517102592843	-77084.15389688236	
6	C34H44N	[M + H]+	C34H44N	0.0	4.664436137464685	4.664436137464685	0.0	4	0.22426189753197073	-5.6517102592843	5.6517102592843	-8.956609704363295	
7	C32H46N	[M + Na]+	C32H46N	0.0	2.6890222574167355	2.6890222574167355	0.0	4	0.22426189753197073	-3.0779594178279224	3.0779594178279224	-3.809106545372684	
