rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C20H18O5	[M + H]+	C20H18O5	0.9999999999999999	78.16189720883621	78.16189720883621	0.0	20	0.6734009087731561	4.151343581920976	5.842025668702907	1.5459643780248187	
2	C15H20N3O4S	[M + H]+	C15H20N3O4S	0.0	69.5361374696267	69.5361374696267	0.0	31	0.824816497728067	3.7094380498939206	6.4480857534227	-4.4354720262413965	
3	C18H16N3O4	[M + H]+	C18H16N3O4	0.0	67.46073763262602	67.46073763262602	0.0	23	0.7164627752534077	4.593249113948031	5.4332935919274785	5.505244967918378	
4	C17H22O5S	[M + H]+	C17H22O5S	0.0	67.0486812151212	67.0486812151212	0.0	23	0.7379238028661305	3.7094380498939206	7.182579314543757	-8.394752616470193	
5	C13H26N2O2S3	[M + H]+	C13H26N2O2S3	0.0	66.96349172882262	66.96349172882262	0.0	32	0.8201328206920655	3.558448107400324	7.102756185364699	0.904911261054084	
6	C12H22N2O7S	[M + H]+	C12H22N2O7S	0.0	65.12139052198562	65.12139052198562	0.0	27	0.7743446347430966	3.3955326838586446	7.130360339824316	3.467484206470042	
7	C23H16NO2	[M + H]+	C23H16NO2	0.0	63.917547043657315	63.917547043657315	0.0	21	0.6854246766864731	3.7094380498939206	6.428944084521717	-6.356991855021857	
8	C8H19NO12	[M + H3N + H]+	C8H22N2O12	0.0	20.908965155324527	20.908965155324527	0.0	19	0.5692415239426774	0.3075674779677294	6.4480857534227	-3.9106598426090113	
9	C21H22S2	[M + H]+	C21H22S2	0.0	8.912029379380172	8.912029379380172	0.0	11	0.16686473261097517	-1.088560412640958	6.455612874774605	-1.0166085673911394	
10	C24H18S	[M + H]+	C24H18S	0.0	5.497209387829136	5.497209387829136	0.0	11	0.16686473261097517	3.7094380498939206	7.929303826484374	8.924108427103873	
