rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C16H34N2O8S	[M + Na]+	C16H34N2O8S	0.7572864321608039	83.98404041456477	83.98404041456477	0.0	28	0.49181978353888767	-2.8642518393324434	5.866262215231081	2.3894981461151747	
2	C22H28N3O5	[M + Na]+	C22H28N3O5	0.09597989949748743	82.594051033137	82.594051033137	0.0	27	0.4691668764158066	-1.3086594471210702	8.25049737708463	3.970151662187563	
3	C19H32N3O5S	[M + Na]+	C19H32N3O5S	0.07738693467336684	82.5418682439698	82.5418682439698	0.0	27	0.4691668764158067	-1.3086594471210702	8.25049737708463	-3.7406795429946325	
4	C20H34N2O3S2	[M + Na]+	C20H34N2O3S2	0.050753768844221114	82.05942467658463	82.05942467658463	0.0	27	0.4729423609363202	1.0283792169661987	5.694037020214465	8.112588684124194	
5	C17H38N2O3S3	[M + Na]+	C17H38N2O3S3	0.0185929648241206	80.57405741820364	80.57405741820364	0.0	28	0.49181978353888745	2.580976452558637	5.455943618827583	0.4017574789419986	
6	C15H32N3O10	[M + Na]+	C15H32N3O10	0.0	69.53856416691535	69.53856416691535	0.0	24	0.4213440724893028	-2.889687457162261	7.634186060875862	-9.463770080873633	
7	C23H32N3S2	[M + Na]+	C23H32N3S2	0.0	45.35443475876122	45.35443475876122	0.0	19	0.32016108733954196	2.660863939341887	4.974585970472641	1.9824109947543496	
8	C20H36N3S3	[M + Na]+	C20H36N3S3	0.0	37.323423474273774	37.323423474273774	0.0	19	0.32016108733954196	5.19992163729488	5.665511584748467	-5.7284202104278465	
9	C28H30OS	[M + Na]+	C28H30OS	0.0	35.7884257127194	35.7884257127194	0.0	13	0.2182230052856783	0.08616960086925196	5.17355708107335	6.622101120269474	
10	C24H30O6	[M + Na]+	C24H30O6	0.0	35.48659461468955	35.48659461468955	0.0	15	0.2504404731940599	3.217676213645067	6.112343663686077	0.8990105823904737	
