rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C40H59N3O7	[M + H]+	C40H59N3O7	0.2959798994974874	32.33787409742688	32.33787409742688	0.0	20	0.3565096471406224	2.080333076775157	3.1341125977247137	7.825533601210665	
1	C40H61N3O8	[M - H2O + H]+	C40H59N3O7	0.2959798994974874	32.33787409742688	32.33787409742688	0.0	21	0.3565096471406224	2.080333076775157	3.1341125977247137	-25927.254371619892	
2	C33H65N3O13	[M - H2O + H]+	C33H63N3O12	0.29246231155778896	31.60519526119268	31.60519526119268	0.0	24	0.4027463931861638	1.5371995945007377	2.9799732995233534	-25935.711776490432	
2	C33H63N3O12	[M + H]+	C33H63N3O12	0.29246231155778896	31.60519526119268	31.60519526119268	0.0	23	0.4027463931861638	1.5371995945007377	2.9799732995233534	-0.6318712693330931	
3	C30H65N2O15	[M + H]+	C30H65N2O15	0.18844221105527642	31.193230370438357	31.193230370438357	0.0	24	0.4206500956022945	2.234236023093839	3.24911862523374	3.227418343892162	
3	C30H67N2O16	[M - H2O + H]+	C30H65N2O15	0.18844221105527642	31.193230370438357	31.193230370438357	0.0	25	0.4206500956022945	2.234236023093839	3.24911862523374	-25931.852486877375	
4	C37H65N3O8S	[M - H2O + H]+	C37H63N3O7S	0.18090452261306536	31.31328508759385	31.31328508759385	0.0	23	0.38831913784112654	2.080333076775157	2.966837263096868	-25932.108771000778	
4	C37H63N3O7S	[M + H]+	C37H63N3O7S	0.18090452261306536	31.31328508759385	31.31328508759385	0.0	22	0.38831913784112654	2.080333076775157	2.966837263096868	2.9711342204889513	
5	C34H67N3O7S2	[M + H]+	C34H67N3O7S2	0.025628140703517592	29.424255198153244	29.424255198153244	0.0	24	0.41543542499565456	0.8590753793028069	2.8128893308427076	-1.8832651602327628	
5	C34H69N3O8S2	[M - H2O + H]+	C34H67N3O7S2	0.025628140703517592	29.424255198153244	29.424255198153244	0.0	25	0.41543542499565456	0.8590753793028069	2.8128893308427076	-25936.963170381663	
6	C34H71O8S2	[M + Na]+	C34H71O8S2	0.010552763819095479	29.144914686366448	29.144914686366448	0.0	19	0.33930123413871033	-0.8828210294607518	2.726681193925277	-0.35254726435390393	
7	C36H65NO10	[M + Na]+	C36H65NO10	0.0020100502512562816	27.27533165133329	27.27533165133329	0.0	17	0.31027290109508093	-0.486742946045506	3.411200732256006	-2.960442986515781	
8	C40H65NO5S	[M + Na]+	C40H65NO5S	0.0020100502512562816	27.26718752104985	27.26718752104985	0.0	16	0.29445506692160617	-0.5955039928980412	2.853327246724315	0.6425625033062633	
9	C37H69NO5S2	[M + Na]+	C37H69NO5S2	0.0010050251256281408	26.715723721075403	26.715723721075403	0.0	17	0.31027290109508093	-0.486742946045506	3.411200732256006	-4.21183687741545	
10	C32H69N3O7S2	[M + Na]+	C32H69N3O7S2	0.0010050251256281408	26.39040565156307	26.39040565156307	0.0	20	0.3526855553624197	-0.4406037379053643	3.4994130769922753	1.5809077627434358	
11	C37H69NO6S	[M + K]+	C37H69NO6S	0.0	11.289004147769807	11.289004147769807	0.0	14	0.25464974795758744	-0.5955039928980412	1.2225873482590113	0.42347050890012944	
