rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C26H50N3O6	[M + H]+	C26H50N3O6	0.992964824120603	75.8445022045356	75.8445022045356	0.0	32	0.7558349840668331	2.02304102041159	4.740479305953103	-0.5349099257902333	
1	C26H52N3O7	[M - H2O + H]+	C26H50N3O6	0.992964824120603	75.8445022045356	75.8445022045356	0.0	33	0.7558349840668331	2.02304102041159	4.740479305953103	-35922.73671960747	
2	C24H52N3O6	[M + Na]+	C24H52N3O6	0.005025125628140704	70.7014024867333	70.7014024867333	0.0	32	0.7576436138144861	0.76211083212338	2.8668643172467947	4.263252227688034	
3	C26H54O7	[M + Na]+	C26H54O7	0.0010050251256281408	69.52179131708478	69.52179131708478	0.0	23	0.6839204202911032	2.913597486055818	3.8698513695388264	1.5852592573863797	
4	C29H52NO4	[M + Na]+	C29H52NO4	0.0010050251256281408	69.40243966207467	69.40243966207467	0.0	28	0.720093015244165	0.5945596756566611	3.4320793617835417	-3.7601717509205166	
5	C27H54N2O5S	[M - H2O + H]+	C27H52N2O4S	0.0	59.46370364581659	59.46370364581659	0.0	28	0.5785031435707518	2.240892667457217	5.1598219640558405	-35912.40083201296	
5	C27H52N2O4S	[M + H]+	C27H52N2O4S	0.0	59.46370364581659	59.46370364581659	0.0	27	0.5785031435707518	2.240892667457217	5.1598219640558405	9.800977668722236	
6	C28H52O7	[M + H]+	C28H52O7	0.0	57.78391417735857	57.78391417735857	0.0	22	0.4761863749892342	-0.5671798635438372	3.368776947456217	-3.2129028959785133	
6	C28H54O8	[M - H2O + H]+	C28H52O7	0.0	57.78391417735857	57.78391417735857	0.0	23	0.4761863749892342	-0.5671798635438372	3.368776947456217	-35925.41471257766	
7	C29H58O3S2	[M - H2O + H]+	C29H56O2S2	0.0	57.404539041002195	57.404539041002195	0.0	23	0.5201102402893807	-0.9214614969456478	4.864829160084028	-35927.14799522296	
7	C29H56O2S2	[M + H]+	C29H56O2S2	0.0	57.404539041002195	57.404539041002195	0.0	22	0.5201102402893807	-0.9214614969456478	4.864829160084028	-4.946185541046895	
8	C32H54O3S	[M - H2O + H]+	C32H52O2S	0.0	56.276016100682874	56.276016100682874	0.0	22	0.5139092240117129	2.913597486055818	5.1598219640558405	-35920.42425599145	
8	C32H52O2S	[M + H]+	C32H52O2S	0.0	56.276016100682874	56.276016100682874	0.0	21	0.5139092240117129	2.913597486055818	5.1598219640558405	1.7775536902270597	
9	C25H56N3OS2	[M + Na]+	C25H56N3OS2	0.0	54.352858649100575	54.352858649100575	0.0	29	0.6110584790285073	2.5906411931805184	3.5853229579249906	2.5299695826196524	
10	C26H56NO5	[M + K]+	C26H56NO5	0.0	53.269122135689415	53.269122135689415	0.0	20	0.4568943243476013	-2.5828515532575946	4.423552436191049	-4.063632039714861	
