rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C41H66N2O11	[M - H4O2 + H]+	C41H62N2O9	0.9276381909547738	72.54616083363737	72.54616083363737	0.0	23	0.7147102526002972	-0.8328371604922022	5.3895816906776775	-49512.43433221701	
2	C34H70N2O16	[M - H4O2 + H]+	C34H66N2O14	0.034673366834170855	69.56024410820118	69.56024410820118	0.0	23	0.7147102526002972	-1.353454896405053	5.3895816906776775	-49520.507988060075	
3	C39H64N2O9	[M + Na]+	C39H64N2O9	0.022613065326633167	69.11060775279232	69.11060775279232	0.0	22	0.7147102526002972	-0.8328371604922022	6.330950246357908	7.459037573827892	
4	C44H64N3O8	[M - H4O2 + H]+	C44H60N3O6	0.01407035175879397	68.81983962210157	68.81983962210157	0.0	23	0.7455423476968797	-3.735593149916558	7.876423814646371	-49516.11850917336	
5	C32H68N2O14	[M + Na]+	C32H68N2O14	5.025125628140704E-4	66.56981271934346	66.56981271934346	0.0	22	0.7147102526002972	-1.1681852599018567	5.3895816906776775	-0.6146182692413925	
6	C42H62N3O6	[M + Na]+	C42H62N3O6	5.025125628140704E-4	65.51084516446662	65.51084516446662	0.0	22	0.7455423476968797	-3.735593149916558	7.876423814646371	3.7748606174765458	
7	C37H68N3O13	[M - H4O2 + H]+	C37H64N3O11	0.0	65.08118774222139	65.08118774222139	0.0	23	0.7455423476968797	-5.773763483775159	8.17325152601953	-49524.19216501643	
8	C35H66N3O11	[M + Na]+	C35H66N3O11	0.0	64.204892779629	64.204892779629	0.0	23	0.7708023774145616	-5.025232602763257	8.014279628048103	-4.298795225749019	
9	C44H64O7	[M + Na]+	C44H64O7	0.0	60.90273482817763	60.90273482817763	0.0	16	0.5386329866270431	-2.0016616598432586	5.098842383940075	1.92913480507249	
10	C37H68O12	[M + Na]+	C37H68O12	0.0	57.439197639575255	57.439197639575255	0.0	16	0.5386329866270431	-2.1597127267703553	5.439860869562629	-6.144521038153075	
