rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C29H57N3O4S2	[M + H]+	C29H57N3O4S2	0.6914572864321608	66.64696001284808	66.64696001284808	0.0	31	0.6518087855297152	-3.278059928493917	5.425069941489064	-1.698000625138784	
1	C29H59N3O5S2	[M - H2O + H]+	C29H57N3O4S2	0.6914572864321608	66.64696001284808	66.64696001284808	0.0	32	0.6518087855297152	-3.278059928493917	5.425069941489064	-31249.1347650629	
2	C27H59N3O4S2	[M + Na]+	C27H59N3O4S2	0.30854271356783924	65.7679250702994	65.7679250702994	0.0	33	0.6889534883720926	-3.100054381752488	5.528070763594395	2.47574878116631	
3	C34H59NO3S2	[M - H2O + H]+	C34H57NO2S2	0.0	54.46655280984194	54.46655280984194	0.0	30	0.6133720930232555	-5.425069941489064	7.032802019233628	-31256.114054214788	
3	C34H57NO2S2	[M + H]+	C34H57NO2S2	0.0	54.46655280984194	54.46655280984194	0.0	29	0.6133720930232555	-5.425069941489064	7.032802019233628	-8.677289777028422	
4	C28H53N3O9	[M + H]+	C28H53N3O9	0.0	53.442445596650266	53.442445596650266	0.0	29	0.6030361757105939	2.584769782903678	4.694277827473062	-0.1902801312585968	
4	C28H55N3O10	[M - H2O + H]+	C28H53N3O9	0.0	53.442445596650266	53.442445596650266	0.0	30	0.6030361757105939	2.584769782903678	4.694277827473062	-31247.62704456922	
5	C30H55N3O4S	[M + Na]+	C30H55N3O4S	0.0	52.314348456017306	52.314348456017306	0.0	31	0.6744186046511623	9.657862769864527	9.657862769864527	8.32448872096523	
6	C32H59NO2S2	[M + Na]+	C32H59NO2S2	0.0	48.030791165317225	48.030791165317225	0.0	26	0.5626614987080099	-3.931618004338623	5.47657035254173	-4.503540370723328	
7	C26H55N3O9	[M + Na]+	C26H55N3O9	0.0	47.80070155544687	47.80070155544687	0.0	29	0.602713178294573	3.2172003730399985	4.748245781595953	3.9834692748492566	
8	C32H55N3O5S	[M - H2O + H]+	C32H53N3O4S	0.0	47.097278223286885	47.097278223286885	0.0	24	0.49127906976744146	-4.118853921245785	4.827523216879353	-31243.286025123103	
8	C32H53N3O4S	[M + H]+	C32H53N3O4S	0.0	47.097278223286885	47.097278223286885	0.0	23	0.49127906976744146	-4.118853921245785	4.827523216879353	4.150739314660136	
9	C25H55N2O12	[M + H]+	C25H55N2O12	0.0	45.67050823109652	45.67050823109652	0.0	26	0.5410206718346249	2.9151310439703257	4.721261804534508	4.459518850679959	
9	C25H57N2O13	[M - H2O + H]+	C25H55N2O12	0.0	45.67050823109652	45.67050823109652	0.0	27	0.5410206718346249	2.9151310439703257	4.721261804534508	-31242.97724558708	
10	C30H61N2O3S3	[M - H2O + H]+	C30H59N2O2S3	0.0	43.71856333359981	43.71856333359981	0.0	26	0.544896640826873	-1.3754769317199729	4.827523216879353	-31240.143946634646	
10	C30H59N2O2S3	[M + H]+	C30H59N2O2S3	0.0	43.71856333359981	43.71856333359981	0.0	25	0.544896640826873	-1.3754769317199729	4.827523216879353	7.292817803112986	
11	C27H59N3O5S	[M + K]+	C27H59N3O5S	0.0	41.19253132045509	41.19253132045509	0.0	31	0.6482558139534877	1.0354749581833684	5.482991704586895	8.060519484478629	
