rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C29H53NO2	[M + Na]+	C29H53NO2	0.9768844221105529	77.95068999237685	77.64474561454279	0.3059443778340696	20	0.6078717201166182	4.492510797500872	4.492510797500872	3.6752630108570723	
2	C28H55NO2S	[M + H]+	C28H55NO2S	0.02311557788944724	73.27996065806161	73.27996065806161	0.0	21	0.6134596695821188	-5.361870312819321	6.585603135924119	-8.605420333110468	
2	C28H57NO3S	[M - H2O + H]+	C28H55NO2S	0.02311557788944724	73.27996065806161	73.27996065806161	0.0	22	0.6134596695821188	-5.361870312819321	6.585603135924119	-38296.48610253416	
3	C31H51NO2	[M + H]+	C31H51NO2	0.0	69.56149142903479	69.09445050687056	0.46704092216422666	19	0.479591836734694	3.615707053543347	5.361870312819321	-1.4388850860553601	
3	C31H53NO3	[M - H2O + H]+	C31H51NO2	0.0	69.56149142903479	69.09445050687056	0.46704092216422666	20	0.479591836734694	3.615707053543347	5.361870312819321	-38289.31956728711	
4	C26H51N3O4	[M + H]+	C26H51N3O4	0.0	61.4879468945641	61.4879468945641	0.0	21	0.5354713313896989	3.5008211573786854	6.275387667328798	7.112926453195508	
4	C26H53N3O5	[M - H2O + H]+	C26H51N3O4	0.0	61.4879468945641	61.4879468945641	0.0	22	0.5354713313896989	3.5008211573786854	6.275387667328798	-38280.76775574786	
5	C28H53O5	[M + H]+	C28H53O5	0.0	60.74534744522907	60.74534744522907	0.0	17	0.4616132167152577	3.8786223985171233	6.585603135924119	4.258572595556772	
5	C28H55O6	[M - H2O + H]+	C28H53O5	0.0	60.74534744522907	60.74534744522907	0.0	18	0.4616132167152577	3.8786223985171233	6.585603135924119	-38283.62210960562	
6	C29H59OS2	[M - H2O + H]+	C29H57S2	0.0	59.53359917104812	59.53359917104812	0.0	19	0.5575801749271139	3.2966768534292816	5.981842556319387	-38285.469538653815	
6	C29H57S2	[M + H]+	C29H57S2	0.0	59.53359917104812	59.53359917104812	0.0	18	0.5575801749271139	3.2966768534292816	5.981842556319387	2.411143547234299	
7	C29H55N2	[M + K]+	C29H55N2	0.0	54.40920622158743	54.40920622158743	0.0	15	0.4305150631681245	0.45113485805565123	4.512666262640213	-2.3456395248973734	
