rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C30H46O3	[M - H4O2 + H]+	C30H42O	0.8678391959798994	73.2367353915168	73.2367353915168	0.0	37	0.7273327828241123	0.680082967258146	3.5008211573786854	-85899.8887544649	
1	C30H44O2	[M - H2O + H]+	C30H42O	0.8678391959798994	73.2367353915168	73.2367353915168	0.0	37	0.7273327828241123	0.680082967258146	3.5008211573786854	-42949.22333814356	
1	C30H42O	[M + H]+	C30H42O	0.8678391959798994	73.2367353915168	73.2367353915168	0.0	36	0.7273327828241123	0.680082967258146	3.5008211573786854	1.4420781779172023	
2	C27H46OS	[M + H]+	C27H46OS	0.10552763819095479	73.81735767830996	73.81735767830996	0.0	34	0.8053261767134597	0.6149182560085551	4.515717307695078	-6.597213945629842	
2	C27H48O2S	[M - H2O + H]+	C27H46OS	0.10552763819095479	73.81735767830996	73.81735767830996	0.0	35	0.8053261767134597	0.6149182560085551	4.515717307695078	-42957.262630266974	
2	C27H50O3S	[M - H4O2 + H]+	C27H46OS	0.10552763819095479	73.81735767830996	73.81735767830996	0.0	35	0.8053261767134597	0.6149182560085551	4.515717307695078	-85907.9280465883	
3	C22H48N2O4S	[M - H2O + H]+	C22H46N2O3S	0.02663316582914573	72.55658731270066	72.55658731270066	0.0	35	0.8053261767134597	0.6149182560085551	4.515717307695078	-42947.66935977037	
4	C25H48N3O2S	[M - H4O2 + H]+	C25H44N3S	0.0	66.21720780551539	66.21720780551539	0.0	35	0.8053261767134597	0.6149182560085551	4.515717307695078	-85904.72608306003	
4	C25H46N3OS	[M - H2O + H]+	C25H44N3S	0.0	66.21720780551539	66.21720780551539	0.0	35	0.8053261767134597	0.6149182560085551	4.515717307695078	-42954.0606667387	
4	C25H44N3S	[M + H]+	C25H44N3S	0.0	66.21720780551539	66.21720780551539	0.0	34	0.8053261767134597	0.6149182560085551	4.515717307695078	-3.395250417358113	
5	C28H40N3	[M + H]+	C28H40N3	0.0	62.7848242817909	62.7848242817909	0.0	33	0.7074731626754748	0.7561227006914868	3.764737698105751	4.644041706188931	
5	C28H44N3O2	[M - H4O2 + H]+	C28H40N3	0.0	62.7848242817909	62.7848242817909	0.0	34	0.7074731626754748	0.7561227006914868	3.764737698105751	-85896.68679093661	
5	C28H42N3O	[M - H2O + H]+	C28H40N3	0.0	62.7848242817909	62.7848242817909	0.0	34	0.7074731626754748	0.7561227006914868	3.764737698105751	-42946.02137461516	
6	C21H46N3O6	[M - H2O + H]+	C21H44N3O5	0.0	61.59693469260589	61.59693469260589	0.0	34	0.7074731626754748	0.7561227006914868	3.764737698105751	-42960.02754572469	
6	C21H48N3O7	[M - H4O2 + H]+	C21H44N3O5	0.0	61.59693469260589	61.59693469260589	0.0	34	0.7074731626754748	0.7561227006914868	3.764737698105751	-85910.69296204603	
6	C21H44N3O5	[M + H]+	C21H44N3O5	0.0	61.59693469260589	61.59693469260589	0.0	33	0.7074731626754748	0.7561227006914868	3.764737698105751	-9.36212940321565	
