rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C12H22N2O13S	[M + Na]+	C12H22N2O13S	0.5266331658291458	75.82210612450233	75.82210612450233	0.0	35	0.7810257773053415	-0.22037031233799173	5.490599772265952	2.5340341749112123	
2	C15H20N3O10S	[M + Na]+	C15H20N3O10S	0.22864321608040203	74.83955548140699	74.83955548140699	0.0	40	0.8772256178580917	-0.23157859981823659	5.748332398197464	-3.3295070787216803	
3	C13H26N2O8S3	[M + Na]+	C13H26N2O8S3	0.20402010050251257	74.77886593511407	74.77886593511407	0.0	37	0.8208875896890778	2.546607388713414	5.2375725112700025	0.6327517006316566	
4	C16H22N2O8S2	[M + Na]+	C16H22N2O8S2	0.017085427135678396	72.4738748000688	72.4738748000688	0.0	33	0.7395694924262557	4.926612058125027	6.033258853618067	8.008194821927756	
5	C18H26O6S3	[M + Na]+	C18H26O6S3	0.011055276381909548	71.6897278468475	71.6897278468475	0.0	35	0.7743821419080521	2.1535756621431315	5.0397286317448735	-8.168349168537544	
6	C16H24N3O5S3	[M + Na]+	C16H24N3O5S3	0.006030150753768845	70.30130538412148	70.30130538412148	0.0	36	0.8041456284879085	1.8482312385840183	5.152804324609705	-5.2307895530012365	
7	C19H20N3O5S2	[M + Na]+	C19H20N3O5S2	0.0020100502512562816	70.69663935902653	70.69663935902653	0.0	36	0.7953760297634866	-0.5291605658512655	5.425819506082128	2.144653568419227	
8	C17H22O11S	[M + Na]+	C17H22O11S	0.0015075376884422112	69.79986180507622	69.79986180507622	0.0	26	0.6239702365134202	5.322340697930301	6.511137668786356	-6.267066694257988	
9	C21H22O6S2	[M + Na]+	C21H22O6S2	5.025125628140704E-4	67.34340719746574	67.34340719746574	0.0	29	0.677385065107627	-0.22037031233799173	5.374080102006214	-0.7929060472414438	
10	C24H18O6S	[M + Na]+	C24H18O6S	0.0	67.207899607858	67.207899607858	0.0	27	0.6454956152006379	3.976379304328067	6.033258853618067	6.582537074054656	
