rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C17H40N2O9	[M - H2O + H]+	C17H38N2O8	0.9904522613065327	30.128408619111564	27.97572694596254	2.152681673149025	11	0.33131067961165056	0.34290277884539677	5.391422766471842	-45102.37929188425	
1	C17H38N2O8	[M + H]+	C17H38N2O8	0.9904522613065327	30.128408619111564	27.97572694596254	2.152681673149025	10	0.33131067961165056	0.34290277884539677	5.391422766471842	6.07151646662648	
2	C20H38N3O6	[M - H2O + H]+	C20H36N3O5	0.004020100502512563	24.787677272163755	21.11186377805308	3.6758134941106735	11	0.32645631067961167	-0.7130259427154888	4.422402024480269	-45109.091689775814	
2	C20H36N3O5	[M + H]+	C20H36N3O5	0.004020100502512563	24.787677272163755	21.11186377805308	3.6758134941106735	10	0.32645631067961167	-0.7130259427154888	4.422402024480269	-0.6408814247951882	
3	C20H40O6	[M + Na]+	C20H40O6	0.004020100502512563	24.710303811314837	21.02576938787421	3.6845344234406285	8	0.25910194174757284	-3.1343755992976696	6.473145572998063	2.021470616190442	
4	C22H40O7	[M - H2O + H]+	C22H38O6	0.0015075376884422112	22.402205657178605	19.508527687734254	2.8936779694443495	5	0.11225728155339808	0.15109785625221445	2.592159156614606	-45112.454515774094	
4	C22H38O6	[M + H]+	C22H38O6	0.0015075376884422112	22.402205657178605	19.508527687734254	2.8936779694443495	4	0.11225728155339808	0.15109785625221445	2.592159156614606	-4.003707423211685	
5	C18H38N3O5	[M + Na]+	C18H38N3O5	0.0	24.2364301811687	21.61552224394363	2.6209079372250703	11	0.3677184466019418	-1.090671171290663	7.6608899869156675	5.384296614464571	
6	C17H40N3O5S	[M + H]+	C17H40N3O5S	0.0	19.768376130090676	19.768376130090676	0.0	14	0.47572815533980584	-3.1613420245660704	7.055130745628784	-9.084057095481441	
6	C17H42N3O6S	[M - H2O + H]+	C17H40N3O5S	0.0	19.768376130090676	19.768376130090676	0.0	15	0.47572815533980584	-3.1613420245660704	7.055130745628784	-45117.53486544664	
7	C23H42OS2	[M + H]+	C23H42OS2	0.0	16.214865766299212	16.214865766299212	0.0	5	0.1492718446601942	-0.33538071414031456	6.7232715380382295	-6.180235892740209	
7	C23H44O2S2	[M - H2O + H]+	C23H42OS2	0.0	16.214865766299212	16.214865766299212	0.0	6	0.1492718446601942	-0.33538071414031456	6.7232715380382295	-45114.63104424377	
8	C26H38OS	[M + H]+	C26H38OS	0.0	16.062007597091625	16.062007597091625	0.0	4	0.11225728155339808	1.1787425721048899	1.1787425721048899	2.262939777946044	
8	C26H40O2S	[M - H2O + H]+	C26H38OS	0.0	16.062007597091625	16.062007597091625	0.0	5	0.11225728155339808	1.1787425721048899	1.1787425721048899	-45106.18786857293	
9	C21H42N3OS2	[M - H2O + H]+	C21H40N3S2	0.0	14.701435329015062	14.701435329015062	0.0	9	0.25000000000000006	-1.8479122138906576	3.8168906144326544	-45111.26821824535	
9	C21H40N3S2	[M + H]+	C21H40N3S2	0.0	14.701435329015062	14.701435329015062	0.0	8	0.25000000000000006	-1.8479122138906576	3.8168906144326544	-2.81740989446608	
10	C21H44OS2	[M + Na]+	C21H44OS2	0.0	13.283673552223217	13.283673552223217	0.0	4	0.11225728155339808	0.15109785625221445	0.667833326778495	-0.15505785348044976	
