rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C29H50O3S	[M - H4O2 + H]+	C29H46OS	0.8	102.83360388219468	102.83360388219468	0.0	48	0.8922055197645747	0.8054609620466241	3.352890167558394	-81246.91743264507	
2	C25H50O8	[M - H4O2 + H]+	C25H46O6	0.19849246231155782	101.1293676880571	101.1293676880571	0.0	48	0.8922055197645747	0.6838259249397901	3.212957665932784	-81252.56123729257	
3	C26H54O3S2	[M - H4O2 + H]+	C26H50OS2	0.0010050251256281408	96.24398604826449	96.24398604826449	0.0	48	0.8922055197645747	0.6838259249397901	3.4307336723755535	-81254.52144042803	
4	C28H48NO5	[M - H4O2 + H]+	C28H44NO3	5.025125628140704E-4	94.54049087216782	94.54049087216782	0.0	48	0.8922055197645747	0.6838259249397901	3.4307336723755535	-81258.6064894346	
5	C23H48O6	[M + Na]+	C23H48O6	0.0	95.89821304054422	95.89821304054422	0.0	50	0.917990932951563	1.3652335405917586	3.17418915892208	3.101832410591374	
6	C29H44N2	[M + Na]+	C29H44N2	0.0	94.77169368811592	94.77169368811592	0.0	42	0.8692754314801563	0.9466695618897853	3.2143791596799067	-8.988671873353448	
7	C23H48N3O7	[M - H4O2 + H]+	C23H44N3O5	0.0	94.06940797524462	94.06940797524462	0.0	48	0.8922055197645747	0.7376800682877046	3.212957665932784	-81249.53264283233	
8	C26H46NO3	[M + Na]+	C26H46NO3	0.0	90.20208759969684	90.20208759969684	0.0	50	0.917990932951563	1.1463318225943029	3.15337016955013	-2.943419731445146	
9	C27H48OS	[M + Na]+	C27H48OS	0.0	89.03187130444445	89.03187130444445	0.0	42	0.8692754314801563	1.3067798797304024	3.2143791596799067	8.74563705807761	
10	C27H48N3O2S	[M - H4O2 + H]+	C27H44N3S	0.0	88.68868477966078	88.68868477966078	0.0	38	0.8110633898035474	1.5256815977278584	3.212957665932784	-81243.88883818484	
