rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C31H48O9	[M - H2O + H]+	C31H46O8	0.004522613065326633	35.7183688969849	35.7183688969849	0.0	16	0.7234340331114525	1.6082969027059697	3.3869669725508125	-32905.65372903661	
2	C35H48O4S	[M - H2O + H]+	C35H46O3S	5.025125628140704E-4	31.2371959911564	31.2371959911564	0.0	16	0.7234340331114525	1.6082969027059697	3.3869669725508125	-32901.082238518204	
3	C32H52O4S2	[M - H2O + H]+	C32H50O3S2	0.0	31.595043482215754	31.595043482215754	0.0	16	0.7234340331114525	1.6082969027059697	3.3869669725508125	-32907.24149661703	
4	C26H48N2O11	[M - H2O + H]+	C26H46N2O10	0.0	30.3389278597029	30.3389278597029	0.0	16	0.7234340331114525	1.6082969027059697	3.3869669725508125	-32898.30389921425	
5	C28H52O9S	[M - H2O + H]+	C28H50O8S	0.0	28.219822979662933	28.219822979662933	0.0	16	0.7234340331114525	1.6082969027059697	3.3869669725508125	-32911.81298713564	
6	C27H52N2O6S2	[M - H2O + H]+	C27H50N2O5S2	0.0	28.165262130909813	28.165262130909813	0.0	20	0.760573476702509	2.399577177769862	3.7180562018697723	-32899.89166679467	
7	C29H56O4S3	[M - H2O + H]+	C29H54O3S3	0.0	27.976089313165602	27.976089313165602	0.0	16	0.7234340331114525	1.6082969027059697	3.3869669725508125	-32913.400754715636	
8	C29H46N3O8	[M - H2O + H]+	C29H44N3O7	0.0	26.207086819819	26.207086819819	0.0	20	0.760573476702509	2.399577177769862	3.7180562018697723	-32903.20056282614	
9	C34H46NO6	[M - H2O + H]+	C34H44NO5	0.0	26.038797974030114	26.038797974030114	0.0	16	0.7234340331114525	1.6082969027059697	3.3869669725508125	-32910.5503926485	
10	C37H44N2O3	[M - H2O + H]+	C37H42N2O2	0.0	25.818820335730194	25.818820335730194	0.0	24	0.7617340843147297	2.081690775018475	4.188054025565022	-32915.44705626039	
