rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C19H36N3O3S	[M + H]+	C19H36N3O3S	0.9994974874371858	104.14056390003162	104.14056390003162	0.0	37	0.7192920353982301	0.747164651602869	4.28911849027552	-7.702343336650558	
1	C19H38N3O4S	[M - H2O + H]+	C19H36N3O3S	0.9994974874371858	104.14056390003162	104.14056390003162	0.0	38	0.7192920353982301	0.747164651602869	4.28911849027552	-46516.34066911088	
2	C17H38N3O3S	[M + Na]+	C17H38N3O3S	5.025125628140704E-4	94.86438133146926	94.86438133146926	0.0	37	0.7295575221238938	1.2258063470070673	4.28911849027552	-1.490140938622878	
3	C19H36N2O7	[M - H2O + H]+	C19H34N2O6	0.0	94.74461659744522	94.74461659744522	0.0	28	0.5766371681415929	2.8287678152625677	4.569772409424163	-46500.714659421006	
3	C19H34N2O6	[M + H]+	C19H34N2O6	0.0	94.74461659744522	94.74461659744522	0.0	27	0.5766371681415929	2.8287678152625677	4.569772409424163	7.923666353367323	
4	C22H36O4	[M + Na]+	C22H36O4	0.0	94.32710658378544	94.32710658378544	0.0	23	0.535575221238938	2.611541488419153	3.3515645563619616	3.7479051756169275	
5	C22H32N3O3	[M + H]+	C22H32N3O3	0.0	93.56998421286934	93.56998421286934	0.0	27	0.5766371681415929	2.8287678152625677	4.569772409424163	1.0029124759221042	
5	C22H34N3O4	[M - H2O + H]+	C22H32N3O3	0.0	93.56998421286934	93.56998421286934	0.0	28	0.5766371681415929	2.8287678152625677	4.569772409424163	-46507.63541329846	
6	C24H34O4	[M + H]+	C24H34O4	0.0	88.99643064286018	88.99643064286018	0.0	22	0.5263716814159293	2.8472010298414347	4.263530171918868	-2.464297222263966	
6	C24H36O5	[M - H2O + H]+	C24H34O4	0.0	88.99643064286018	88.99643064286018	0.0	23	0.5263716814159293	2.8472010298414347	4.263530171918868	-46511.10262299649	
7	C17H38N3O4	[M + K]+	C17H38N3O4	0.0	88.03377023169858	88.03377023169858	0.0	27	0.5766371681415929	2.8287678152625677	4.569772409424163	6.822223455347679	
8	C20H34N3O3	[M + Na]+	C20H34N3O3	0.0	87.4637497916994	87.4637497916994	0.0	27	0.5766371681415929	2.8287678152625677	4.569772409424163	7.215114873802998	
9	C25H34NO	[M + Na]+	C25H34NO	0.0	84.9760046894743	84.9760046894743	0.0	23	0.535575221238938	2.611541488419153	3.3515645563619616	-3.172848701681504	
10	C19H40O4S	[M + Na]+	C19H40O4S	0.0	84.14719447426559	84.14719447426559	0.0	29	0.6320353982300885	3.166257155353681	3.8573244827312863	-4.957350636955735	
