rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C31H48O5	[M + H]+	C31H48O5	0.9809045226130655	80.40432009504747	80.40432009504747	0.0	28	0.7202775917696477	2.1335975705843953	4.317084753589411	1.6636396564702924	
2	C32H52S2	[M + H]+	C32H52S2	0.012060301507537688	77.61368863063184	77.61368863063184	0.0	35	0.800998356364522	1.0531469160372149	4.68185936979428	-0.0697075838579466	
3	C28H52O5S	[M + H]+	C28H52O5S	0.0050251256281407045	75.60226517133572	75.60226517133572	0.0	38	0.7998417239909906	1.8345458419626768	4.628045304266763	-5.060350152219628	
4	C27H52N2O2S2	[M + H]+	C27H52N2O2S2	0.0015075376884422112	73.68982059821202	73.68982059821202	0.0	38	0.7998417239909906	2.1335975705843953	4.628045304266763	7.9540154082795285	
5	C26H50N3O4S	[M + H]+	C26H50N3O4S	5.025125628140704E-4	74.02854336329474	74.02854336329474	0.0	38	0.7998417239909906	1.8345458419626768	4.473571351350013	-2.382257379698302	
6	C23H49NO7S	[M + H3N + H]+	C23H52N2O7S	0.0	73.88267471862581	73.88267471862581	0.0	38	0.7998417239909906	2.1335975705843953	4.473571351350013	2.9633728399178474	
7	C35H48S	[M + H]+	C35H48S	0.0	72.17814490399417	72.17814490399417	0.0	31	0.769099653010288	2.551485906388818	5.061821996447121	6.654282224831974	
8	C29H56S3	[M + H]+	C29H56S3	0.0	71.77936843119394	71.77936843119394	0.0	35	0.800998356364522	1.0531469160372149	5.061821996447121	-6.793697392547867	
9	C26H48N2O7	[M + H]+	C26H48N2O7	0.0	70.40249885330506	70.40249885330506	0.0	29	0.7260607536373047	2.551485906388818	4.3729114639607785	9.687362648607767	
10	C22H50N3O9	[M + H]+	C22H50N3O9	0.0	70.07707197148325	70.07707197148325	0.0	26	0.7224691057405493	2.245286329582966	4.527385416877529	-7.372899948173362	
