rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C39H78N3O7S2	[M + H]+	C39H78N3O7S2	0.6844221105527638	118.62955270781303	118.62955270781303	0.0	48	0.8843930635838153	-4.459849367784926	6.368039347895752	-2.203510316593811	
1	C39H80N3O8S2	[M - H2O + H]+	C39H78N3O7S2	0.6844221105527638	118.62955270781303	118.62955270781303	0.0	49	0.8843930635838153	-4.459849367784926	6.368039347895752	-23529.011651809793	
2	C37H80N3O7S2	[M + Na]+	C37H80N3O7S2	0.29246231155778896	117.7877651160449	117.7877651160449	0.0	43	0.8109000825763835	-0.25290042250901135	4.201440498987772	0.9389874904559149	
3	C42H74N3O7S	[M + H]+	C42H74N3O7S	0.019095477386934675	114.79745632066806	114.79745632066806	0.0	46	0.8596201486374899	-0.7042650397505765	6.271568066455928	2.200120722515938	
3	C42H76N3O8S	[M - H2O + H]+	C42H74N3O7S	0.019095477386934675	114.79745632066806	114.79745632066806	0.0	47	0.8596201486374899	-0.7042650397505765	6.271568066455928	-23524.608020770684	
4	C40H76N3O7S	[M + Na]+	C40H76N3O7S	0.0025125628140703522	111.61876120369713	111.61876120369713	0.0	45	0.817506193228737	-0.7732626861686799	5.182730233489053	5.34261852971417	
5	C37H78N2O10S	[M + Na]+	C37H78N2O10S	0.0015075376884422112	111.54326146493251	111.54326146493251	0.0	39	0.721098265895954	-0.7732626861686799	5.182730233489053	8.84354340138491	
6	C38H80NO10S	[M + Na]+	C38H80NO10S	0.0	107.225099954008	107.225099954008	0.0	40	0.7518579686209745	-1.125620400453538	4.245263273555348	-7.584294930783847	
7	C45H78N2O2S2	[M + Na]+	C45H78N2O2S2	0.0	106.86001766391323	106.86001766391323	0.0	40	0.7425681255161026	-0.7543742357077933	4.157617724420195	-7.816781100984706	
8	C42H78O8S	[M + Na]+	C42H78O8S	0.0	106.76843033559821	106.76843033559821	0.0	35	0.6915772089182496	-1.014084926726637	4.683868552970042	3.5886996816150263	
9	C42H80NO5S2	[M + Na]+	C42H80NO5S2	0.0	106.28066029105837	106.28066029105837	0.0	40	0.7361684558216351	-1.125620400453538	4.157617724420195	-4.315856229313968	
10	C40H82N2O6S3	[M - H2O + H]+	C40H80N2O5S3	0.0	105.56278129236219	105.56278129236219	0.0	43	0.8090421139554089	2.4705364403906347	5.242986634593372	-23522.242288236503	
10	C40H80N2O5S3	[M + H]+	C40H80N2O5S3	0.0	105.56278129236219	105.56278129236219	0.0	42	0.8090421139554089	2.4705364403906347	5.242986634593372	4.5658532566953145	
11	C37H80N3O8S	[M + K]+	C37H80N3O8S	0.0	101.71317853601157	101.71317853601157	0.0	42	0.8063583815028903	1.9857166317576078	6.279361435458199	5.143870912956527	
