rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C19H24O2	[M + Na]+	C19H24O2	0.9999999999999999	119.38314032744749	119.38314032744749	0.0	40	0.8843166304362876	1.6031707659732524	3.722190031328033	1.9851925340010643	
2	C21H24O3	[M - H2O + H]+	C21H22O2	0.0	110.86830753187729	110.86830753187729	0.0	44	0.9036041150326073	1.3996718353428836	4.122087335390497	-58640.19761873522	
2	C21H22O2	[M + H]+	C21H22O2	0.0	110.86830753187729	110.86830753187729	0.0	43	0.9036041150326073	1.3996718353428836	4.122087335390497	-5.8466526625452895	
3	C16H22N2O4	[M + H]+	C16H22N2O4	0.0	110.1032041563965	110.1032041563965	0.0	43	0.9036041150326074	1.5116135804484674	4.122087335390497	7.249656411078786	
3	C16H24N2O5	[M - H2O + H]+	C16H22N2O4	0.0	110.1032041563965	110.1032041563965	0.0	44	0.9036041150326074	1.5116135804484674	4.122087335390497	-58627.10130966159	
4	C19H20N3O	[M + H]+	C19H20N3O	0.0	100.02131076638646	100.02131076638646	0.0	43	0.9036041150326073	1.3996718353428836	4.031888967227927	-1.4754735088492505	
4	C19H22N3O2	[M - H2O + H]+	C19H20N3O	0.0	100.02131076638646	100.02131076638646	0.0	44	0.9036041150326073	1.3996718353428836	4.031888967227927	-58635.82643958172	
5	C16H28O3	[M + K]+	C16H28O3	0.0	97.59159005482918	97.59159005482918	0.0	43	0.9036041150326073	1.5116135804484674	4.031888967227927	1.4898666302131243	
6	C13H28N2O5S	[M - H2O + H]+	C13H26N2O4S	0.0	89.07948087140328	89.07948087140328	0.0	41	0.8753859573819973	1.706091780865034	3.8142533713408895	-58638.07619611148	
6	C13H26N2O4S	[M + H]+	C13H26N2O4S	0.0	89.07948087140328	89.07948087140328	0.0	40	0.8753859573819973	1.706091780865034	3.8142533713408895	-3.725230038799503	
7	C16H28O2S	[M + Na]+	C16H28O2S	0.0	88.45261730309707	88.45261730309707	0.0	39	0.8701660135967766	0.8739768161939232	4.122087335390497	-8.989693915692168	
8	C17H22N3O	[M + Na]+	C17H22N3O	0.0	87.99902624219264	87.99902624219264	0.0	39	0.8701660135967766	1.3996718353428836	4.122087335390497	6.356371687697103	
9	C19H26N	[M + K]+	C19H26N	0.0	83.304889593275	83.304889593275	0.0	32	0.8211926948479016	1.46191736835378	3.722190031328033	-7.235263289899969	
10	C14H26N3OS	[M + Na]+	C14H26N3OS	0.0	78.35756975598736	78.35756975598736	0.0	44	0.8873073674591196	-1.1244722029657888	4.32940940898818	-4.618514762181186	
