rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C29H46N2O15S3	[M + Na]+	C29H46N2O15S3	0.3135678391959799	42.85682885336837	42.85682885336837	0.0	29	0.7625301527740551	-0.9941643446126873	2.7913797291859086	-9.262911421353332	
2	C41H36N2O10S2	[M + H]+	C41H36N2O10S2	0.17035175879396985	42.25628495489413	42.25628495489413	0.0	28	0.7551148038952917	-0.9545408304066688	2.701111532030808	-0.5087218325980224	
3	C38H40N2O10S3	[M + H]+	C38H40N2O10S3	0.07437185929648242	41.32914939633803	41.32914939633803	0.0	28	0.7551148038952917	-0.9812248599366142	2.7508284825192013	-4.824108051111481	
4	C33H52N2O3S8	[M + H]+	C33H52N2O3S8	0.0577889447236181	41.16862045912153	41.16862045912153	0.0	29	0.7625301527740551	-0.9682853752605413	2.7913797291859086	8.165026173931112	
5	C34H40N2O15S2	[M + H]+	C34H40N2O15S2	0.02512562814070352	40.38555198015232	40.38555198015232	0.0	28	0.7551148038952917	-0.9812248599366142	2.7508284825192013	-8.027050169249268	
6	C35H38N2O15S	[M + Na]+	C35H38N2O15S	0.012060301507537691	38.223137667555925	38.223137667555925	0.0	26	0.7025819708746537	-1.1090339114704657	2.63180172363527	-0.6321389844719447	
7	C36H42N2O10S3	[M + Na]+	C36H42N2O10S3	0.009045226130653268	38.03824844082222	38.03824844082222	0.0	26	0.7025819708746537	-1.192078945663801	2.63180172363527	-1.7445830845565542	
8	C40H32N2O15	[M + H]+	C40H32N2O15	0.004522613065326635	37.85916887500699	37.85916887500699	0.0	24	0.6554096310193871	0.7672142466574917	2.058962058368501	0.6037222674865871	
9	C33H36N2O20	[M + H]+	C33H36N2O20	0.004522613065326635	37.70973552721328	37.70973552721328	0.0	23	0.6482623067988921	0.9516956436062988	2.2971899890801715	-6.914606069164659	
10	C39H38N2O10S2	[M + Na]+	C39H38N2O10S2	0.004522613065326633	37.71915216284826	37.71915216284826	0.0	26	0.7025819708746537	-1.1090339114704657	2.724643844728485	2.5708031338113737	
